"Chr","Start","End","Value_1","Color_1","Value_2","Color_2"
3,181000001,183000000,0.00256776,"fc8d62",0.00328586,"8da0cb"
3,182000001,184000000,0.00319942,"fc8d62",0.00393549,"8da0cb"
3,183000001,185000000,0.00363681,"fc8d62",0.00438163,"8da0cb"
3,184000001,186000000,0.00316397,"fc8d62",0.00404438,"8da0cb"
3,185000001,187000000,0.00279262,"fc8d62",0.00383165,"8da0cb"
3,186000001,188000000,0.00279459,"fc8d62",0.00390642,"8da0cb"
3,187000001,189000000,0.00273013,"fc8d62",0.00378702,"8da0cb"
3,188000001,190000000,0.00253882,"fc8d62",0.00338139,"8da0cb"
3,189000001,191000000,0.00242838,"fc8d62",0.00335272,"8da0cb"
3,190000001,192000000,0.00256298,"fc8d62",0.00369604,"8da0cb"
3,191000001,193000000,0.00262417,"fc8d62",0.00357149,"8da0cb"
3,192000001,194000000,0.00232511,"fc8d62",0.00364416,"8da0cb"
3,193000001,195000000,0.00171171,"fc8d62",0.00292432,"8da0cb"
3,194000001,196000000,0.00133567,"fc8d62",0.00206378,"8da0cb"
3,195000001,197000000,0.00174242,"fc8d62",0.0024141,"8da0cb"
3,196000001,198000000,0.00212102,"fc8d62",0.00272243,"8da0cb"
3,197000001,199000000,0.00168537,"fc8d62",0.00259382,"8da0cb"
3,198000001,200000000,0.00185886,"fc8d62",0.00274951,"8da0cb"
3,199000001,201000000,0.00208696,"fc8d62",0.00278732,"8da0cb"
3,200000001,202000000,0.00215508,"fc8d62",0.00278426,"8da0cb"
3,201000001,203000000,0.0023706,"fc8d62",0.00288501,"8da0cb"
3,202000001,204000000,0.00240795,"fc8d62",0.00318017,"8da0cb"
3,203000001,205000000,0.0021115,"fc8d62",0.00309022,"8da0cb"
3,204000001,206000000,0.0017789,"fc8d62",0.00258299,"8da0cb"
3,205000001,207000000,0.00244779,"fc8d62",0.00356224,"8da0cb"
3,206000001,207093695,0.00171017,"fc8d62",0.00252742,"8da0cb"
3,207000001,207093695,0.000153918,"fc8d62",0.000217532,"8da0cb"
4,1,2000000,0.00275429,"fc8d62",0.00365149,"8da0cb"
4,1000001,3000000,0.00281643,"fc8d62",0.0034662,"8da0cb"
4,2000001,4000000,0.00291774,"fc8d62",0.0037396,"8da0cb"
4,3000001,5000000,0.00338641,"fc8d62",0.00421588,"8da0cb"
4,4000001,6000000,0.00297115,"fc8d62",0.00402407,"8da0cb"
4,5000001,7000000,0.00221482,"fc8d62",0.00301593,"8da0cb"
4,6000001,8000000,0.00206407,"fc8d62",0.00263112,"8da0cb"
4,7000001,9000000,0.00243134,"fc8d62",0.00297123,"8da0cb"
4,8000001,10000000,0.00230961,"fc8d62",0.00281124,"8da0cb"
4,9000001,11000000,0.00197795,"fc8d62",0.00282814,"8da0cb"
4,10000001,12000000,0.00199719,"fc8d62",0.00297395,"8da0cb"
4,11000001,13000000,0.00251423,"fc8d62",0.00324653,"8da0cb"
4,12000001,14000000,0.00282524,"fc8d62",0.00339854,"8da0cb"
4,13000001,15000000,0.00260907,"fc8d62",0.00310959,"8da0cb"
4,14000001,16000000,0.002093,"fc8d62",0.00277496,"8da0cb"
4,15000001,17000000,0.00322345,"fc8d62",0.00404052,"8da0cb"
4,16000001,18000000,0.0035203,"fc8d62",0.00369083,"8da0cb"
4,17000001,19000000,0.00318331,"fc8d62",0.00366001,"8da0cb"
4,18000001,20000000,0.00287081,"fc8d62",0.00391855,"8da0cb"
4,19000001,21000000,0.00210297,"fc8d62",0.00309511,"8da0cb"
4,20000001,22000000,0.00237946,"fc8d62",0.00345356,"8da0cb"
4,21000001,23000000,0.0024514,"fc8d62",0.00326015,"8da0cb"
4,22000001,24000000,0.00273729,"fc8d62",0.00377437,"8da0cb"
4,23000001,25000000,0.0022869,"fc8d62",0.00360161,"8da0cb"
4,24000001,26000000,0.00175437,"fc8d62",0.002987,"8da0cb"
4,25000001,27000000,0.00157556,"fc8d62",0.00367995,"8da0cb"
4,26000001,28000000,0.00186379,"fc8d62",0.00354661,"8da0cb"
4,27000001,29000000,0.00269813,"fc8d62",0.00337983,"8da0cb"
4,28000001,30000000,0.0031913,"fc8d62",0.00404815,"8da0cb"
4,29000001,31000000,0.00351796,"fc8d62",0.00423314,"8da0cb"
4,30000001,32000000,0.00330853,"fc8d62",0.00392713,"8da0cb"
4,31000001,33000000,0.00287447,"fc8d62",0.00345807,"8da0cb"
4,32000001,34000000,0.00237648,"fc8d62",0.00304474,"8da0cb"
4,33000001,35000000,0.00286152,"fc8d62",0.00368589,"8da0cb"
4,34000001,36000000,0.00297739,"fc8d62",0.00413385,"8da0cb"
4,35000001,37000000,0.00203724,"fc8d62",0.00360503,"8da0cb"
4,36000001,38000000,0.00222572,"fc8d62",0.0032842,"8da0cb"
4,37000001,39000000,0.00296507,"fc8d62",0.00337511,"8da0cb"
4,38000001,40000000,0.00270765,"fc8d62",0.00328825,"8da0cb"
4,39000001,41000000,0.00260518,"fc8d62",0.00358173,"8da0cb"
4,40000001,42000000,0.00293503,"fc8d62",0.00390894,"8da0cb"
4,41000001,43000000,0.00319437,"fc8d62",0.00402359,"8da0cb"
4,42000001,44000000,0.00229841,"fc8d62",0.00311714,"8da0cb"
4,43000001,45000000,0.00175263,"fc8d62",0.00228073,"8da0cb"
4,44000001,46000000,0.00225242,"fc8d62",0.0026281,"8da0cb"
4,45000001,47000000,0.0023403,"fc8d62",0.00290932,"8da0cb"
4,46000001,48000000,0.00258777,"fc8d62",0.00303455,"8da0cb"
4,47000001,49000000,0.00288997,"fc8d62",0.00339597,"8da0cb"
4,48000001,50000000,0.00273313,"fc8d62",0.00346736,"8da0cb"
4,49000001,50051714,0.00130088,"fc8d62",0.00164109,"8da0cb"
4,50000001,50051714,7.26e-05,"fc8d62",0.000111342,"8da0cb"
5,1,2000000,0.00181954,"fc8d62",0.00262754,"8da0cb"
5,1000001,3000000,0.00195182,"fc8d62",0.00245558,"8da0cb"
5,2000001,4000000,0.00292857,"fc8d62",0.00338264,"8da0cb"
5,3000001,5000000,0.0031775,"fc8d62",0.00340253,"8da0cb"
5,4000001,6000000,0.00289191,"fc8d62",0.0035669,"8da0cb"
5,5000001,7000000,0.00277257,"fc8d62",0.00400273,"8da0cb"
5,6000001,8000000,0.00289436,"fc8d62",0.00379919,"8da0cb"
5,7000001,9000000,0.00285426,"fc8d62",0.00372955,"8da0cb"
5,8000001,10000000,0.00244798,"fc8d62",0.00318194,"8da0cb"
5,9000001,11000000,0.0027631,"fc8d62",0.00339298,"8da0cb"
5,10000001,12000000,0.00253242,"fc8d62",0.00335545,"8da0cb"
5,11000001,13000000,0.00210595,"fc8d62",0.00294221,"8da0cb"
5,12000001,14000000,0.0023132,"fc8d62",0.00288595,"8da0cb"
5,13000001,15000000,0.00256585,"fc8d62",0.00308467,"8da0cb"
5,14000001,16000000,0.00298479,"fc8d62",0.00350465,"8da0cb"
5,15000001,17000000,0.00315335,"fc8d62",0.00352992,"8da0cb"
5,16000001,18000000,0.00266688,"fc8d62",0.00300837,"8da0cb"
5,17000001,19000000,0.0024528,"fc8d62",0.0031909,"8da0cb"
5,18000001,20000000,0.00307984,"fc8d62",0.00435177,"8da0cb"
5,19000001,21000000,0.00329409,"fc8d62",0.00420137,"8da0cb"
5,20000001,22000000,0.00254666,"fc8d62",0.0028295,"8da0cb"
5,21000001,23000000,0.00242417,"fc8d62",0.00277703,"8da0cb"
5,22000001,24000000,0.00277353,"fc8d62",0.00339046,"8da0cb"
5,23000001,25000000,0.00300037,"fc8d62",0.0038913,"8da0cb"
5,24000001,26000000,0.00282938,"fc8d62",0.00377075,"8da0cb"
5,25000001,27000000,0.00203529,"fc8d62",0.00291296,"8da0cb"
5,26000001,28000000,0.00171194,"fc8d62",0.0024901,"8da0cb"
5,27000001,29000000,0.00185756,"fc8d62",0.00235418,"8da0cb"
5,28000001,30000000,0.00236466,"fc8d62",0.0028412,"8da0cb"
5,29000001,31000000,0.00228905,"fc8d62",0.00314254,"8da0cb"
5,30000001,32000000,0.00213126,"fc8d62",0.00334539,"8da0cb"
5,31000001,33000000,0.00285318,"fc8d62",0.00410358,"8da0cb"
5,32000001,34000000,0.00346793,"fc8d62",0.00467444,"8da0cb"
5,33000001,35000000,0.00256545,"fc8d62",0.00362585,"8da0cb"
5,34000001,36000000,0.00200817,"fc8d62",0.00273035,"8da0cb"
5,35000001,37000000,0.00212388,"fc8d62",0.00280812,"8da0cb"
5,36000001,38000000,0.00132492,"fc8d62",0.00219521,"8da0cb"
5,37000001,39000000,0.00153548,"fc8d62",0.0025243,"8da0cb"
5,38000001,40000000,0.00218797,"fc8d62",0.00288501,"8da0cb"
5,39000001,41000000,0.00263471,"fc8d62",0.00309448,"8da0cb"
5,40000001,42000000,0.00244609,"fc8d62",0.00318244,"8da0cb"
5,41000001,43000000,0.00161207,"fc8d62",0.00234946,"8da0cb"
5,42000001,44000000,0.00148267,"fc8d62",0.00276788,"8da0cb"
5,43000001,45000000,0.00183627,"fc8d62",0.00322001,"8da0cb"
5,44000001,45443526,0.00163256,"fc8d62",0.00218536,"8da0cb"
5,45000001,45443526,0.000547048,"fc8d62",0.000667885,"8da0cb"
6,1,2000000,0.0021783,"fc8d62",0.00291482,"8da0cb"
6,1000001,3000000,0.00211803,"fc8d62",0.00275243,"8da0cb"
6,2000001,4000000,0.00256058,"fc8d62",0.00315734,"8da0cb"
6,3000001,5000000,0.00317148,"fc8d62",0.00382157,"8da0cb"
6,4000001,6000000,0.00300645,"fc8d62",0.0039079,"8da0cb"
6,5000001,7000000,0.00340004,"fc8d62",0.00396265,"8da0cb"
6,6000001,8000000,0.00283874,"fc8d62",0.00339222,"8da0cb"
6,7000001,9000000,0.00253108,"fc8d62",0.00355023,"8da0cb"
6,8000001,10000000,0.0030541,"fc8d62",0.0040437,"8da0cb"
6,9000001,11000000,0.00337222,"fc8d62",0.00410848,"8da0cb"
6,10000001,12000000,0.00314793,"fc8d62",0.00379786,"8da0cb"
6,11000001,13000000,0.00231732,"fc8d62",0.00344704,"8da0cb"
6,12000001,14000000,0.00197063,"fc8d62",0.00285651,"8da0cb"
6,13000001,15000000,0.00195957,"fc8d62",0.00222829,"8da0cb"
6,14000001,16000000,0.00210158,"fc8d62",0.0024822,"8da0cb"
6,15000001,17000000,0.00268774,"fc8d62",0.00332304,"8da0cb"
6,16000001,18000000,0.0027638,"fc8d62",0.00364724,"8da0cb"
6,17000001,19000000,0.00262757,"fc8d62",0.00332542,"8da0cb"
6,18000001,20000000,0.00238429,"fc8d62",0.0030313,"8da0cb"
6,19000001,21000000,0.00196829,"fc8d62",0.00337301,"8da0cb"
6,20000001,22000000,0.00241431,"fc8d62",0.00375096,"8da0cb"
6,21000001,23000000,0.00215788,"fc8d62",0.00274046,"8da0cb"
6,22000001,24000000,0.00156078,"fc8d62",0.0021716,"8da0cb"
6,23000001,25000000,0.00206344,"fc8d62",0.00289873,"8da0cb"
6,24000001,26000000,0.00251305,"fc8d62",0.0034141,"8da0cb"
6,25000001,27000000,0.00266739,"fc8d62",0.00350403,"8da0cb"
6,26000001,28000000,0.00217539,"fc8d62",0.00306507,"8da0cb"
6,27000001,29000000,0.00193475,"fc8d62",0.00306141,"8da0cb"
6,28000001,30000000,0.00211027,"fc8d62",0.00371086,"8da0cb"
6,29000001,31000000,0.00203123,"fc8d62",0.00324239,"8da0cb"
6,30000001,32000000,0.00243429,"fc8d62",0.00294111,"8da0cb"
6,31000001,33000000,0.00249381,"fc8d62",0.00312662,"8da0cb"
6,32000001,34000000,0.00221275,"fc8d62",0.00290609,"8da0cb"
6,33000001,35000000,0.0020406,"fc8d62",0.00256255,"8da0cb"
6,34000001,35772468,0.0016945,"fc8d62",0.00207109,"8da0cb"
6,35000001,35772468,0.000728102,"fc8d62",0.000885006,"8da0cb"
7,1,2000000,0.00218248,"fc8d62",0.00313246,"8da0cb"
7,1000001,3000000,0.0020601,"fc8d62",0.00287293,"8da0cb"
7,2000001,4000000,0.00223759,"fc8d62",0.00291735,"8da0cb"
7,3000001,5000000,0.00277219,"fc8d62",0.00379193,"8da0cb"
7,4000001,6000000,0.00266028,"fc8d62",0.003415,"8da0cb"
7,5000001,7000000,0.0025137,"fc8d62",0.00302489,"8da0cb"
7,6000001,8000000,0.00250246,"fc8d62",0.00324743,"8da0cb"
7,7000001,9000000,0.00303615,"fc8d62",0.00352575,"8da0cb"
7,8000001,10000000,0.00331776,"fc8d62",0.00371794,"8da0cb"
7,9000001,11000000,0.00236018,"fc8d62",0.00319525,"8da0cb"
7,10000001,12000000,0.00210008,"fc8d62",0.00290738,"8da0cb"
7,11000001,13000000,0.00219447,"fc8d62",0.00314836,"8da0cb"
7,12000001,14000000,0.00279653,"fc8d62",0.00325934,"8da0cb"
7,13000001,15000000,0.00263079,"fc8d62",0.00302875,"8da0cb"
7,14000001,16000000,0.00184617,"fc8d62",0.00292254,"8da0cb"
7,15000001,17000000,0.0018038,"fc8d62",0.00252297,"8da0cb"
7,16000001,18000000,0.00214168,"fc8d62",0.00250956,"8da0cb"
7,17000001,19000000,0.00235497,"fc8d62",0.00265666,"8da0cb"
7,18000001,20000000,0.00241893,"fc8d62",0.00285333,"8da0cb"
7,19000001,21000000,0.00196603,"fc8d62",0.00270018,"8da0cb"
7,20000001,22000000,0.00161012,"fc8d62",0.00229687,"8da0cb"
7,21000001,23000000,0.00210216,"fc8d62",0.00253921,"8da0cb"
7,22000001,24000000,0.00282013,"fc8d62",0.00360542,"8da0cb"
7,23000001,25000000,0.0025827,"fc8d62",0.00344428,"8da0cb"
7,24000001,26000000,0.00210236,"fc8d62",0.00292289,"8da0cb"
7,25000001,27000000,0.00292185,"fc8d62",0.00393445,"8da0cb"
7,26000001,28000000,0.00272139,"fc8d62",0.00336442,"8da0cb"
7,27000001,28624509,0.00188741,"fc8d62",0.00213965,"8da0cb"
7,28000001,28624509,0.00091617,"fc8d62",0.000999186,"8da0cb"
8,1,2000000,0.00144337,"fc8d62",0.00239293,"8da0cb"
8,1000001,3000000,0.0014515,"fc8d62",0.00278887,"8da0cb"
8,2000001,4000000,0.00209857,"fc8d62",0.0031792,"8da0cb"
8,3000001,5000000,0.00193614,"fc8d62",0.00297149,"8da0cb"
8,4000001,6000000,0.00147934,"fc8d62",0.00243782,"8da0cb"
8,5000001,7000000,0.00250658,"fc8d62",0.00330337,"8da0cb"
8,6000001,8000000,0.00346598,"fc8d62",0.00449282,"8da0cb"
8,7000001,9000000,0.00290417,"fc8d62",0.0037534,"8da0cb"
8,8000001,10000000,0.00214919,"fc8d62",0.00254255,"8da0cb"
8,9000001,11000000,0.00247838,"fc8d62",0.00272982,"8da0cb"
8,10000001,12000000,0.00292127,"fc8d62",0.00345251,"8da0cb"
8,11000001,13000000,0.00274367,"fc8d62",0.00366432,"8da0cb"
8,12000001,14000000,0.0024351,"fc8d62",0.00353991,"8da0cb"
8,13000001,15000000,0.0023123,"fc8d62",0.00362182,"8da0cb"
8,14000001,16000000,0.0024794,"fc8d62",0.00371889,"8da0cb"
8,15000001,17000000,0.00223096,"fc8d62",0.00313753,"8da0cb"
8,16000001,18000000,0.00191101,"fc8d62",0.0027385,"8da0cb"
8,17000001,19000000,0.0022118,"fc8d62",0.00290741,"8da0cb"
8,18000001,20000000,0.00264027,"fc8d62",0.00314027,"8da0cb"
8,19000001,21000000,0.00288847,"fc8d62",0.00372515,"8da0cb"
8,20000001,22000000,0.00309519,"fc8d62",0.0040729,"8da0cb"
8,21000001,23000000,0.00245746,"fc8d62",0.00310765,"8da0cb"
8,22000001,24000000,0.00168886,"fc8d62",0.00254101,"8da0cb"
8,23000001,25000000,0.00208665,"fc8d62",0.0029013,"8da0cb"
8,24000001,26000000,0.00177109,"fc8d62",0.00224997,"8da0cb"
8,25000001,27000000,0.00199898,"fc8d62",0.00265944,"8da0cb"
8,26000001,28000000,0.00203847,"fc8d62",0.00278927,"8da0cb"
8,27000001,29000000,0.00138155,"fc8d62",0.00202641,"8da0cb"
8,28000001,30000000,0.00201525,"fc8d62",0.0024762,"8da0cb"
8,29000001,31000000,0.00232267,"fc8d62",0.00291756,"8da0cb"
8,30000001,32000000,0.00194674,"fc8d62",0.0026583,"8da0cb"
8,31000001,33000000,0.00179318,"fc8d62",0.00256094,"8da0cb"
8,32000001,34000000,0.00203756,"fc8d62",0.00299024,"8da0cb"
8,33000001,35000000,0.00248129,"fc8d62",0.00302857,"8da0cb"
8,34000001,36000000,0.00241748,"fc8d62",0.00291695,"8da0cb"
8,35000001,37000000,0.00236096,"fc8d62",0.00336888,"8da0cb"
8,36000001,38000000,0.00247028,"fc8d62",0.00356229,"8da0cb"
8,37000001,39000000,0.00235728,"fc8d62",0.00346657,"8da0cb"
8,38000001,40000000,0.00213155,"fc8d62",0.00312278,"8da0cb"
8,39000001,41000000,0.00192033,"fc8d62",0.00262083,"8da0cb"
8,40000001,42000000,0.00203851,"fc8d62",0.00269179,"8da0cb"
8,41000001,43000000,0.0023922,"fc8d62",0.00313448,"8da0cb"
8,42000001,44000000,0.00308751,"fc8d62",0.00398277,"8da0cb"
8,43000001,45000000,0.00294241,"fc8d62",0.00361659,"8da0cb"
8,44000001,46000000,0.00232721,"fc8d62",0.00289961,"8da0cb"
8,45000001,47000000,0.00205425,"fc8d62",0.00296906,"8da0cb"
8,46000001,48000000,0.00245583,"fc8d62",0.00339451,"8da0cb"
8,47000001,49000000,0.00277481,"fc8d62",0.00360364,"8da0cb"
8,48000001,50000000,0.00337625,"fc8d62",0.00445015,"8da0cb"
8,49000001,51000000,0.002891,"fc8d62",0.00386406,"8da0cb"
8,50000001,52000000,0.00152286,"fc8d62",0.00210887,"8da0cb"
8,51000001,53000000,0.00219859,"fc8d62",0.0030821,"8da0cb"
8,52000001,54000000,0.00266563,"fc8d62",0.00382803,"8da0cb"
8,53000001,55000000,0.00194826,"fc8d62",0.00274336,"8da0cb"
8,54000001,56000000,0.00174868,"fc8d62",0.00230501,"8da0cb"
8,55000001,57000000,0.00205001,"fc8d62",0.00306544,"8da0cb"
8,56000001,58000000,0.0023947,"fc8d62",0.00371728,"8da0cb"
8,57000001,59000000,0.00241366,"fc8d62",0.00329482,"8da0cb"
8,58000001,60000000,0.00210093,"fc8d62",0.00276733,"8da0cb"
8,59000001,61000000,0.00210549,"fc8d62",0.00309054,"8da0cb"
8,60000001,62000000,0.00214513,"fc8d62",0.00295054,"8da0cb"
8,61000001,63000000,0.00228512,"fc8d62",0.00272812,"8da0cb"
8,62000001,64000000,0.00190879,"fc8d62",0.00264459,"8da0cb"
8,63000001,65000000,0.00154024,"fc8d62",0.00235847,"8da0cb"
8,64000001,66000000,0.00196209,"fc8d62",0.00255269,"8da0cb"
8,65000001,67000000,0.00218033,"fc8d62",0.00281197,"8da0cb"
8,66000001,68000000,0.00231391,"fc8d62",0.00292233,"8da0cb"
8,67000001,69000000,0.00265589,"fc8d62",0.00349947,"8da0cb"
8,68000001,70000000,0.00258345,"fc8d62",0.00399698,"8da0cb"
8,69000001,71000000,0.00241596,"fc8d62",0.00383618,"8da0cb"
8,70000001,72000000,0.00279248,"fc8d62",0.00377531,"8da0cb"
8,71000001,73000000,0.00249761,"fc8d62",0.00322715,"8da0cb"
8,72000001,74000000,0.00295049,"fc8d62",0.00359321,"8da0cb"
8,73000001,75000000,0.00284266,"fc8d62",0.00349873,"8da0cb"
8,74000001,76000000,0.00200415,"fc8d62",0.00270591,"8da0cb"
8,75000001,77000000,0.00316709,"fc8d62",0.00355632,"8da0cb"
8,76000001,78000000,0.00378056,"fc8d62",0.00384701,"8da0cb"
8,77000001,79000000,0.00322298,"fc8d62",0.00380229,"8da0cb"
8,78000001,80000000,0.00257727,"fc8d62",0.00347363,"8da0cb"
8,79000001,81000000,0.00303174,"fc8d62",0.00368009,"8da0cb"
8,80000001,82000000,0.00363016,"fc8d62",0.00441349,"8da0cb"
8,81000001,83000000,0.0027299,"fc8d62",0.00370267,"8da0cb"
8,82000001,84000000,0.00204072,"fc8d62",0.00291087,"8da0cb"
8,83000001,85000000,0.00272908,"fc8d62",0.00356639,"8da0cb"
8,84000001,86000000,0.00309356,"fc8d62",0.00371246,"8da0cb"
8,85000001,87000000,0.00278298,"fc8d62",0.00341086,"8da0cb"
8,86000001,88000000,0.00209256,"fc8d62",0.00300643,"8da0cb"
8,87000001,89000000,0.001946,"fc8d62",0.00282444,"8da0cb"
8,88000001,90000000,0.00282844,"fc8d62",0.00381156,"8da0cb"
8,89000001,91000000,0.00296871,"fc8d62",0.0038713,"8da0cb"
8,90000001,92000000,0.00291716,"fc8d62",0.00388556,"8da0cb"
8,91000001,93000000,0.0031471,"fc8d62",0.0041469,"8da0cb"
8,92000001,94000000,0.00289635,"fc8d62",0.00341187,"8da0cb"
8,93000001,95000000,0.00224364,"fc8d62",0.00283797,"8da0cb"
8,94000001,96000000,0.00264196,"fc8d62",0.00324005,"8da0cb"
8,95000001,97000000,0.00327969,"fc8d62",0.0037917,"8da0cb"
8,96000001,98000000,0.00297057,"fc8d62",0.00357657,"8da0cb"
8,97000001,99000000,0.00266401,"fc8d62",0.00333371,"8da0cb"
8,98000001,100000000,0.00219372,"fc8d62",0.00286444,"8da0cb"
8,99000001,101000000,0.0020497,"fc8d62",0.00258958,"8da0cb"
8,100000001,102000000,0.00205222,"fc8d62",0.0025392,"8da0cb"
8,101000001,103000000,0.00245223,"fc8d62",0.00293865,"8da0cb"
8,102000001,104000000,0.00288561,"fc8d62",0.00360711,"8da0cb"
8,103000001,105000000,0.00263794,"fc8d62",0.00324227,"8da0cb"
8,104000001,106000000,0.00269416,"fc8d62",0.00321225,"8da0cb"
8,105000001,107000000,0.00246182,"fc8d62",0.00325239,"8da0cb"
8,106000001,108000000,0.00207116,"fc8d62",0.00275052,"8da0cb"
8,107000001,109000000,0.00205152,"fc8d62",0.00245253,"8da0cb"
8,108000001,110000000,0.00236165,"fc8d62",0.0025472,"8da0cb"
8,109000001,111000000,0.00258418,"fc8d62",0.00290579,"8da0cb"
8,110000001,112000000,0.00234872,"fc8d62",0.00305237,"8da0cb"
8,111000001,113000000,0.0025976,"fc8d62",0.00334575,"8da0cb"
8,112000001,114000000,0.00299795,"fc8d62",0.00377468,"8da0cb"
8,113000001,115000000,0.00290142,"fc8d62",0.00364558,"8da0cb"
8,114000001,116000000,0.00248957,"fc8d62",0.00315502,"8da0cb"
8,115000001,117000000,0.00201612,"fc8d62",0.00268288,"8da0cb"
8,116000001,118000000,0.00246784,"fc8d62",0.00323206,"8da0cb"
8,117000001,119000000,0.0030021,"fc8d62",0.00397918,"8da0cb"
8,118000001,120000000,0.00241978,"fc8d62",0.0035155,"8da0cb"
8,119000001,121000000,0.00200238,"fc8d62",0.00277185,"8da0cb"
8,120000001,122000000,0.00191057,"fc8d62",0.00292491,"8da0cb"
8,121000001,123000000,0.00172795,"fc8d62",0.00334413,"8da0cb"
8,122000001,124000000,0.00210723,"fc8d62",0.0034802,"8da0cb"
8,123000001,125000000,0.00226856,"fc8d62",0.00316394,"8da0cb"
8,124000001,126000000,0.00192059,"fc8d62",0.00250777,"8da0cb"
8,125000001,127000000,0.00235957,"fc8d62",0.00296378,"8da0cb"
8,126000001,128000000,0.00258663,"fc8d62",0.00313599,"8da0cb"
8,127000001,129000000,0.00206078,"fc8d62",0.00245685,"8da0cb"
8,128000001,130000000,0.00223794,"fc8d62",0.0029375,"8da0cb"
8,129000001,131000000,0.00250199,"fc8d62",0.0035018,"8da0cb"
8,130000001,132000000,0.00177124,"fc8d62",0.00269565,"8da0cb"
8,131000001,133000000,0.00149409,"fc8d62",0.00220146,"8da0cb"
8,132000001,134000000,0.0020922,"fc8d62",0.00277607,"8da0cb"
8,133000001,135000000,0.0022911,"fc8d62",0.00284138,"8da0cb"
8,134000001,136000000,0.00260887,"fc8d62",0.00280998,"8da0cb"
8,135000001,137000000,0.00255077,"fc8d62",0.00280448,"8da0cb"
8,136000001,138000000,0.00230257,"fc8d62",0.00281675,"8da0cb"
8,137000001,139000000,0.00255042,"fc8d62",0.00322273,"8da0cb"
8,138000001,140000000,0.00279155,"fc8d62",0.00319897,"8da0cb"
8,139000001,141000000,0.00274818,"fc8d62",0.0032001,"8da0cb"
8,140000001,142000000,0.00259111,"fc8d62",0.00325238,"8da0cb"
8,141000001,143000000,0.0025127,"fc8d62",0.0030874,"8da0cb"
8,142000001,144000000,0.00261373,"fc8d62",0.00347052,"8da0cb"
8,143000001,145000000,0.0026283,"fc8d62",0.0036309,"8da0cb"
8,144000001,146000000,0.00238591,"fc8d62",0.00325235,"8da0cb"
8,145000001,147000000,0.00222368,"fc8d62",0.00296977,"8da0cb"
8,146000001,148000000,0.00204514,"fc8d62",0.00263261,"8da0cb"
8,147000001,149000000,0.00222432,"fc8d62",0.00279651,"8da0cb"
8,148000001,150000000,0.00273432,"fc8d62",0.003666,"8da0cb"
8,149000001,151000000,0.00268861,"fc8d62",0.00375707,"8da0cb"
8,150000001,152000000,0.00286877,"fc8d62",0.00385306,"8da0cb"
8,151000001,153000000,0.00292295,"fc8d62",0.00384798,"8da0cb"
8,152000001,154000000,0.00291383,"fc8d62",0.00382414,"8da0cb"
8,153000001,155000000,0.00310388,"fc8d62",0.00407516,"8da0cb"
8,154000001,156000000,0.00280132,"fc8d62",0.00380234,"8da0cb"
8,155000001,157000000,0.00258387,"fc8d62",0.00354655,"8da0cb"
8,156000001,158000000,0.00249217,"fc8d62",0.00335567,"8da0cb"
8,157000001,159000000,0.00227322,"fc8d62",0.00363194,"8da0cb"
8,158000001,160000000,0.0021583,"fc8d62",0.00323015,"8da0cb"
8,159000001,161000000,0.00246884,"fc8d62",0.00329088,"8da0cb"
8,160000001,162000000,0.00253483,"fc8d62",0.00356558,"8da0cb"
8,161000001,163000000,0.00210928,"fc8d62",0.00279851,"8da0cb"
8,162000001,164000000,0.00253677,"fc8d62",0.00286466,"8da0cb"
8,163000001,165000000,0.00302114,"fc8d62",0.00318001,"8da0cb"
8,164000001,166000000,0.00278518,"fc8d62",0.00303359,"8da0cb"
8,165000001,167000000,0.00259685,"fc8d62",0.00301253,"8da0cb"
8,166000001,168000000,0.00217254,"fc8d62",0.00260933,"8da0cb"
8,167000001,169000000,0.00232277,"fc8d62",0.00276674,"8da0cb"
8,168000001,170000000,0.0026376,"fc8d62",0.00338386,"8da0cb"
8,169000001,171000000,0.00289786,"fc8d62",0.00364586,"8da0cb"
8,170000001,172000000,0.00283617,"fc8d62",0.00338808,"8da0cb"
8,171000001,173000000,0.00226364,"fc8d62",0.00296237,"8da0cb"
8,172000001,174000000,0.0018097,"fc8d62",0.00239827,"8da0cb"
8,173000001,175000000,0.00213379,"fc8d62",0.00285391,"8da0cb"
8,174000001,176000000,0.00254799,"fc8d62",0.0035467,"8da0cb"
8,175000001,177000000,0.00255982,"fc8d62",0.00327577,"8da0cb"
8,176000001,178000000,0.00269603,"fc8d62",0.00339078,"8da0cb"
8,177000001,179000000,0.00264779,"fc8d62",0.00329115,"8da0cb"
8,178000001,180000000,0.00258882,"fc8d62",0.0033236,"8da0cb"
8,179000001,181000000,0.00278167,"fc8d62",0.00372524,"8da0cb"
8,180000001,182000000,0.00257574,"fc8d62",0.00346352,"8da0cb"
8,181000001,183000000,0.00249189,"fc8d62",0.00308956,"8da0cb"
8,182000001,184000000,0.00269171,"fc8d62",0.0033796,"8da0cb"
8,183000001,185000000,0.00284285,"fc8d62",0.00400142,"8da0cb"
8,184000001,186000000,0.00281695,"fc8d62",0.00369479,"8da0cb"
8,185000001,187000000,0.00215846,"fc8d62",0.00259469,"8da0cb"
8,186000001,188000000,0.00214811,"fc8d62",0.00254094,"8da0cb"
8,187000001,189000000,0.00199699,"fc8d62",0.00236166,"8da0cb"
