"Chr","Start","End","Value"
"13",67000001,68000000,292
"13",68000001,69000000,340
"13",69000001,70000000,365
"13",70000001,71000000,309
"13",71000001,72000000,198
"13",72000001,73000000,244
"13",73000001,74000000,169
"13",74000001,75000000,295
"13",75000001,76000000,224
"13",76000001,77000000,289
"13",77000001,78000000,234
"13",78000001,79000000,204
"13",79000001,80000000,241
"13",80000001,81000000,277
"13",81000001,82000000,367
"13",82000001,83000000,409
"13",83000001,84000000,356
"13",84000001,85000000,331
"13",85000001,86000000,339
"13",86000001,87000000,364
"13",87000001,88000000,294
"13",88000001,89000000,383
"13",89000001,90000000,419
"13",90000001,91000000,339
"13",91000001,92000000,331
"13",92000001,93000000,235
"13",93000001,94000000,213
"13",94000001,95000000,220
"13",95000001,96000000,248
"13",96000001,97000000,243
"13",97000001,98000000,310
"13",98000001,99000000,225
"13",99000001,100000000,240
"13",100000001,101000000,322
"13",101000001,102000000,181
"13",102000001,103000000,217
"13",103000001,104000000,278
"13",104000001,105000000,271
"13",105000001,106000000,258
"13",106000001,107000000,272
"13",107000001,108000000,224
"13",108000001,109000000,271
"13",109000001,110000000,258
"13",110000001,111000000,254
"13",111000001,112000000,213
"13",112000001,113000000,190
"13",113000001,114000000,188
"13",114000001,114364328,86
"14",1,1000000,0
"14",1000001,2000000,0
"14",2000001,3000000,0
"14",3000001,4000000,0
"14",4000001,5000000,0
"14",5000001,6000000,0
"14",6000001,7000000,0
"14",7000001,8000000,0
"14",8000001,9000000,0
"14",9000001,10000000,0
"14",10000001,11000000,0
"14",11000001,12000000,0
"14",12000001,13000000,0
"14",13000001,14000000,0
"14",14000001,15000000,0
"14",15000001,16000000,0
"14",16000001,17000000,6
"14",17000001,18000000,0
"14",18000001,19000000,71
"14",19000001,20000000,159
"14",20000001,21000000,334
"14",21000001,22000000,187
"14",22000001,23000000,230
"14",23000001,24000000,283
"14",24000001,25000000,191
"14",25000001,26000000,266
"14",26000001,27000000,255
"14",27000001,28000000,312
"14",28000001,29000000,240
"14",29000001,30000000,195
"14",30000001,31000000,225
"14",31000001,32000000,228
"14",32000001,33000000,161
"14",33000001,34000000,132
"14",34000001,35000000,265
"14",35000001,36000000,135
"14",36000001,37000000,166
"14",37000001,38000000,178
"14",38000001,39000000,294
"14",39000001,40000000,274
"14",40000001,41000000,395
"14",41000001,42000000,295
"14",42000001,43000000,363
"14",43000001,44000000,317
"14",44000001,45000000,380
"14",45000001,46000000,303
"14",46000001,47000000,308
"14",47000001,48000000,241
"14",48000001,49000000,296
"14",49000001,50000000,263
"14",50000001,51000000,228
"14",51000001,52000000,247
"14",52000001,53000000,237
"14",53000001,54000000,290
"14",54000001,55000000,210
"14",55000001,56000000,280
"14",56000001,57000000,224
"14",57000001,58000000,240
"14",58000001,59000000,245
"14",59000001,60000000,218
"14",60000001,61000000,187
"14",61000001,62000000,244
"14",62000001,63000000,273
"14",63000001,64000000,186
"14",64000001,65000000,132
"14",65000001,66000000,337
"14",66000001,67000000,286
"14",67000001,68000000,197
"14",68000001,69000000,149
"14",69000001,70000000,194
"14",70000001,71000000,346
"14",71000001,72000000,272
"14",72000001,73000000,250
"14",73000001,74000000,191
"14",74000001,75000000,109
"14",75000001,76000000,189
"14",76000001,77000000,240
"14",77000001,78000000,238
"14",78000001,79000000,236
"14",79000001,80000000,208
"14",80000001,81000000,231
"14",81000001,82000000,354
"14",82000001,83000000,333
"14",83000001,84000000,369
"14",84000001,85000000,334
"14",85000001,86000000,326
"14",86000001,87000000,320
"14",87000001,88000000,461
"14",88000001,89000000,299
"14",89000001,90000000,316
"14",90000001,91000000,230
"14",91000001,92000000,268
"14",92000001,93000000,336
"14",93000001,94000000,277
"14",94000001,95000000,314
"14",95000001,96000000,362
"14",96000001,97000000,311
"14",97000001,98000000,278
"14",98000001,99000000,268
"14",99000001,100000000,167
"14",100000001,101000000,170
"14",101000001,102000000,256
"14",102000001,103000000,152
"14",103000001,104000000,254
"14",104000001,105000000,217
"14",105000001,106000000,299
"14",106000001,107000000,453
"14",107000001,107043718,0
"15",1,1000000,0
"15",1000001,2000000,0
"15",2000001,3000000,0
"15",3000001,4000000,0
"15",4000001,5000000,0
"15",5000001,6000000,0
"15",6000001,7000000,0
"15",7000001,8000000,0
"15",8000001,9000000,0
"15",9000001,10000000,0
"15",10000001,11000000,0
"15",11000001,12000000,0
"15",12000001,13000000,0
"15",13000001,14000000,0
"15",14000001,15000000,0
"15",15000001,16000000,0
"15",16000001,17000000,0
"15",17000001,18000000,0
"15",18000001,19000000,1
"15",19000001,20000000,57
"15",20000001,21000000,164
"15",21000001,22000000,161
"15",22000001,23000000,183
"15",23000001,24000000,344
"15",24000001,25000000,606
"15",25000001,26000000,216
"15",26000001,27000000,309
"15",27000001,28000000,282
"15",28000001,29000000,162
"15",29000001,30000000,255
"15",30000001,31000000,212
"15",31000001,32000000,331
"15",32000001,33000000,173
"15",33000001,34000000,182
"15",34000001,35000000,148
"15",35000001,36000000,202
"15",36000001,37000000,161
"15",37000001,38000000,167
"15",38000001,39000000,268
"15",39000001,40000000,253
"15",40000001,41000000,102
"15",41000001,42000000,123
"15",42000001,43000000,147
"15",43000001,44000000,81
"15",44000001,45000000,175
"15",45000001,46000000,362
"15",46000001,47000000,305
"15",47000001,48000000,229
"15",48000001,49000000,169
"15",49000001,50000000,188
"15",50000001,51000000,176
"15",51000001,52000000,190
"15",52000001,53000000,168
"15",53000001,54000000,224
"15",54000001,55000000,185
"15",55000001,56000000,219
"15",56000001,57000000,282
"15",57000001,58000000,130
"15",58000001,59000000,169
"15",59000001,60000000,188
"15",60000001,61000000,114
"15",61000001,62000000,140
"15",62000001,63000000,186
"15",63000001,64000000,177
"15",64000001,65000000,80
"15",65000001,66000000,119
"15",66000001,67000000,216
"15",67000001,68000000,176
"15",68000001,69000000,200
"15",69000001,70000000,272
"15",70000001,71000000,222
"15",71000001,72000000,206
"15",72000001,73000000,190
"15",73000001,74000000,201
"15",74000001,75000000,206
"15",75000001,76000000,173
"15",76000001,77000000,157
"15",77000001,78000000,124
"15",78000001,79000000,169
"15",79000001,80000000,338
"15",80000001,81000000,258
"15",81000001,82000000,302
"15",82000001,83000000,163
"15",83000001,84000000,208
"15",84000001,85000000,166
"15",85000001,86000000,182
"15",86000001,87000000,245
"15",87000001,88000000,233
"15",88000001,89000000,292
"15",89000001,90000000,179
"15",90000001,91000000,164
"15",91000001,92000000,307
"15",92000001,93000000,282
"15",93000001,94000000,252
"15",94000001,95000000,234
"15",95000001,96000000,194
"15",96000001,97000000,153
"15",97000001,98000000,254
"15",98000001,99000000,202
"15",99000001,100000000,237
"15",100000001,101000000,188
"15",101000001,101991189,247
"16",1,1000000,86
"16",1000001,2000000,109
"16",2000001,3000000,125
"16",3000001,4000000,156
"16",4000001,5000000,120
"16",5000001,6000000,373
"16",6000001,7000000,285
"16",7000001,8000000,219
"16",8000001,9000000,268
"16",9000001,10000000,316
"16",10000001,11000000,411
"16",11000001,12000000,187
"16",12000001,13000000,297
"16",13000001,14000000,447
"16",14000001,15000000,189
"16",15000001,16000000,292
"16",16000001,17000000,336
"16",17000001,18000000,314
"16",18000001,19000000,319
"16",19000001,20000000,463
"16",20000001,21000000,355
"16",21000001,22000000,253
"16",22000001,23000000,311
"16",23000001,24000000,286
"16",24000001,25000000,321
"16",25000001,26000000,418
"16",26000001,27000000,387
"16",27000001,28000000,362
"16",28000001,29000000,239
"16",29000001,30000000,222
"16",30000001,31000000,159
"16",31000001,32000000,240
"16",32000001,33000000,219
"16",33000001,34000000,198
"16",34000001,35000000,180
"16",35000001,36000000,264
"16",36000001,37000000,30
"16",37000001,38000000,0
"16",38000001,39000000,0
"16",39000001,40000000,0
"16",40000001,41000000,0
"16",41000001,42000000,0
"16",42000001,43000000,0
"16",43000001,44000000,0
"16",44000001,45000000,0
"16",45000001,46000000,0
"16",46000001,47000000,135
"16",47000001,48000000,195
"16",48000001,49000000,310
"16",49000001,50000000,243
"16",50000001,51000000,292
"16",51000001,52000000,303
"16",52000001,53000000,313
"16",53000001,54000000,175
"16",54000001,55000000,258
"16",55000001,56000000,362
"16",56000001,57000000,181
"16",57000001,58000000,136
"16",58000001,59000000,249
"16",59000001,60000000,324
"16",60000001,61000000,314
"16",61000001,62000000,217
"16",62000001,63000000,340
"16",63000001,64000000,262
"16",64000001,65000000,252
"16",65000001,66000000,226
"16",66000001,67000000,217
"16",67000001,68000000,60
"16",68000001,69000000,121
"16",69000001,70000000,123
"16",70000001,71000000,139
"16",71000001,72000000,208
"16",72000001,73000000,177
"16",73000001,74000000,168
"16",74000001,75000000,252
"16",75000001,76000000,308
"16",76000001,77000000,248
"16",77000001,78000000,292
"16",78000001,79000000,278
"16",79000001,80000000,190
"16",80000001,81000000,259
"16",81000001,82000000,233
"16",82000001,83000000,389
"16",83000001,84000000,296
"16",84000001,85000000,279
"16",85000001,86000000,207
"16",86000001,87000000,300
"16",87000001,88000000,254
"16",88000001,89000000,141
"16",89000001,90000000,172
"16",90000001,90338345,91
"17",1,1000000,178
"17",1000001,2000000,64
"17",2000001,3000000,105
"17",3000001,4000000,140
"17",4000001,5000000,94
"17",5000001,6000000,314
"17",6000001,7000000,285
"17",7000001,8000000,152
"17",8000001,9000000,226
"17",9000001,10000000,169
"17",10000001,11000000,240
"17",11000001,12000000,339
"17",12000001,13000000,261
"17",13000001,14000000,340
"17",14000001,15000000,310
"17",15000001,16000000,262
"17",16000001,17000000,200
"17",17000001,18000000,158
"17",18000001,19000000,142
"17",19000001,20000000,274
"17",20000001,21000000,176
"17",21000001,22000000,268
"17",22000001,23000000,149
"17",23000001,24000000,0
"17",24000001,25000000,0
"17",25000001,26000000,0
"17",26000001,27000000,39
"17",27000001,28000000,257
"17",28000001,29000000,103
"17",29000001,30000000,127
"17",30000001,31000000,160
"17",31000001,32000000,192
"17",32000001,33000000,176
"17",33000001,34000000,239
"17",34000001,35000000,201
"17",35000001,36000000,219
"17",36000001,37000000,158
"17",37000001,38000000,92
"17",38000001,39000000,61
"17",39000001,40000000,125
"17",40000001,41000000,132
"17",41000001,42000000,241
"17",42000001,43000000,85
"17",43000001,44000000,245
"17",44000001,45000000,98
"17",45000001,46000000,163
"17",46000001,47000000,93
"17",47000001,48000000,108
"17",48000001,49000000,92
"17",49000001,50000000,184
"17",50000001,51000000,203
"17",51000001,52000000,285
"17",52000001,53000000,340
"17",53000001,54000000,278
"17",54000001,55000000,339
"17",55000001,56000000,277
"17",56000001,57000000,249
"17",57000001,58000000,176
"17",58000001,59000000,186
"17",59000001,60000000,111
"17",60000001,61000000,193
"17",61000001,62000000,69
"17",62000001,63000000,173
"17",63000001,64000000,109
"17",64000001,65000000,168
"17",65000001,66000000,220
"17",66000001,67000000,230
"17",67000001,68000000,185
"17",68000001,69000000,261
"17",69000001,70000000,258
"17",70000001,71000000,269
"17",71000001,72000000,262
"17",72000001,73000000,259
"17",73000001,74000000,254
"17",74000001,75000000,274
"17",75000001,76000000,99
"17",76000001,77000000,238
"17",77000001,78000000,313
"17",78000001,79000000,187
"17",79000001,80000000,188
"17",80000001,81000000,195
"17",81000001,82000000,109
"17",82000001,83000000,169
"17",83000001,83257441,76
"18",1,1000000,225
"18",1000001,2000000,302
"18",2000001,3000000,247
"18",3000001,4000000,197
"18",4000001,5000000,262
"18",5000001,6000000,262
"18",6000001,7000000,186
"18",7000001,8000000,235
"18",8000001,9000000,298
"18",9000001,10000000,237
"18",10000001,11000000,212
"18",11000001,12000000,276
"18",12000001,13000000,157
"18",13000001,14000000,195
"18",14000001,15000000,430
"18",15000001,16000000,105
"18",16000001,17000000,0
"18",17000001,18000000,0
"18",18000001,19000000,0
"18",19000001,20000000,0
"18",20000001,21000000,6
"18",21000001,22000000,128
"18",22000001,23000000,173
"18",23000001,24000000,245
"18",24000001,25000000,281
"18",25000001,26000000,182
"18",26000001,27000000,181
"18",27000001,28000000,239
"18",28000001,29000000,302
"18",29000001,30000000,349
"18",30000001,31000000,347
"18",31000001,32000000,267
"18",32000001,33000000,234
"18",33000001,34000000,250
"18",34000001,35000000,209
"18",35000001,36000000,317
"18",36000001,37000000,162
"18",37000001,38000000,180
"18",38000001,39000000,230
"18",39000001,40000000,270
"18",40000001,41000000,228
"18",41000001,42000000,232
"18",42000001,43000000,275
"18",43000001,44000000,334
"18",44000001,45000000,191
"18",45000001,46000000,157
"18",46000001,47000000,198
"18",47000001,48000000,278
"18",48000001,49000000,201
"18",49000001,50000000,221
"18",50000001,51000000,322
"18",51000001,52000000,353
"18",52000001,53000000,233
"18",53000001,54000000,228
"18",54000001,55000000,252
"18",55000001,56000000,185
"18",56000001,57000000,204
"18",57000001,58000000,266
"18",58000001,59000000,204
"18",59000001,60000000,285
"18",60000001,61000000,257
"18",61000001,62000000,348
"18",62000001,63000000,188
"18",63000001,64000000,198
"18",64000001,65000000,305
"18",65000001,66000000,285
"18",66000001,67000000,336
"18",67000001,68000000,245
"18",68000001,69000000,315
"18",69000001,70000000,258
"18",70000001,71000000,328
"18",71000001,72000000,319
"18",72000001,73000000,371
"18",73000001,74000000,330
"18",74000001,75000000,229
"18",75000001,76000000,205
"18",76000001,77000000,198
"18",77000001,78000000,250
"18",78000001,79000000,155
"18",79000001,80000000,137
"18",80000001,80373285,92
"19",1,1000000,200
"19",1000001,2000000,86
"19",2000001,3000000,229
"19",3000001,4000000,116
"19",4000001,5000000,102
"19",5000001,6000000,150
"19",6000001,7000000,343
"19",7000001,8000000,205
"19",8000001,9000000,150
"19",9000001,10000000,419
"19",10000001,11000000,81
"19",11000001,12000000,361
"19",12000001,13000000,335
"19",13000001,14000000,268
"19",14000001,15000000,277
"19",15000001,16000000,254
"19",16000001,17000000,206
"19",17000001,18000000,172
"19",18000001,19000000,136
"19",19000001,20000000,206
"19",20000001,21000000,403
"19",21000001,22000000,396
"19",22000001,23000000,270
"19",23000001,24000000,345
"19",24000001,25000000,89
"19",25000001,26000000,0
"19",26000001,27000000,0
"19",27000001,28000000,61
"19",28000001,29000000,403
"19",29000001,30000000,331
"19",30000001,31000000,159
"19",31000001,32000000,249
"19",32000001,33000000,196
"19",33000001,34000000,238
"19",34000001,35000000,294
"19",35000001,36000000,258
"19",36000001,37000000,254
"19",37000001,38000000,218
"19",38000001,39000000,161
"19",39000001,40000000,289
"19",40000001,41000000,254
"19",41000001,42000000,241
"19",42000001,43000000,329
"19",43000001,44000000,433
"19",44000001,45000000,332
"19",45000001,46000000,107
"19",46000001,47000000,343
"19",47000001,48000000,177
"19",48000001,49000000,285
"19",49000001,50000000,188
"19",50000001,51000000,249
"19",51000001,52000000,383
"19",52000001,53000000,423
"19",53000001,54000000,309
"19",54000001,55000000,288
"19",55000001,56000000,197
"19",56000001,57000000,341
"19",57000001,58000000,386
"19",58000001,58617616,222
"20",1,1000000,309
"20",1000001,2000000,326
"20",2000001,3000000,300
"20",3000001,4000000,173
"20",4000001,5000000,378
"20",5000001,6000000,335
"20",6000001,7000000,285
"20",7000001,8000000,297
"20",8000001,9000000,306
"20",9000001,10000000,361
"20",10000001,11000000,308
"20",11000001,12000000,362
"20",12000001,13000000,370
"20",13000001,14000000,246
"20",14000001,15000000,211
"20",15000001,16000000,305
"20",16000001,17000000,345
"20",17000001,18000000,349
"20",18000001,19000000,317
"20",19000001,20000000,279
"20",20000001,21000000,265
"20",21000001,22000000,278
"20",22000001,23000000,251
"20",23000001,24000000,364
"20",24000001,25000000,352
"20",25000001,26000000,258
"20",26000001,27000000,49
"20",27000001,28000000,2
"20",28000001,29000000,28
"20",29000001,30000000,177
"20",30000001,31000000,225
"20",31000001,32000000,161
"20",32000001,33000000,130
"20",33000001,34000000,207
"20",34000001,35000000,153
"20",35000001,36000000,103
"20",36000001,37000000,160
"20",37000001,38000000,181
"20",38000001,39000000,235
"20",39000001,40000000,306
"20",40000001,41000000,264
"20",41000001,42000000,222
"20",42000001,43000000,307
"20",43000001,44000000,358
"20",44000001,45000000,306
"20",45000001,46000000,217
"20",46000001,47000000,278
"20",47000001,48000000,328
"20",48000001,49000000,470
"20",49000001,50000000,206
"20",50000001,51000000,205
"20",51000001,52000000,266
"20",52000001,53000000,388
"20",53000001,54000000,193
"20",54000001,55000000,336
"20",55000001,56000000,308
"20",56000001,57000000,357
"20",57000001,58000000,315
"20",58000001,59000000,161
"20",59000001,60000000,216
"20",60000001,61000000,285
"20",61000001,62000000,236
"20",62000001,63000000,151
"20",63000001,64000000,154
"20",64000001,64444167,32
"21",1,1000000,0
"21",1000001,2000000,0
"21",2000001,3000000,0
"21",3000001,4000000,0
"21",4000001,5000000,0
"21",5000001,6000000,178
"21",6000001,7000000,257
"21",7000001,8000000,207
"21",8000001,9000000,180
"21",9000001,10000000,278
"21",10000001,11000000,115
"21",11000001,12000000,0
"21",12000001,13000000,0
"21",13000001,14000000,375
"21",14000001,15000000,255
"21",15000001,16000000,289
"21",16000001,17000000,225
"21",17000001,18000000,378
"21",18000001,19000000,363
"21",19000001,20000000,416
"21",20000001,21000000,388
"21",21000001,22000000,284
"21",22000001,23000000,434
"21",23000001,24000000,424
"21",24000001,25000000,421
"21",25000001,26000000,328
"21",26000001,27000000,322
"21",27000001,28000000,359
"21",28000001,29000000,422
"21",29000001,30000000,317
"21",30000001,31000000,302
"21",31000001,32000000,345
"21",32000001,33000000,361
"21",33000001,34000000,203
"21",34000001,35000000,280
"21",35000001,36000000,334
"21",36000001,37000000,309
"21",37000001,38000000,274
"21",38000001,39000000,343
"21",39000001,40000000,372
"21",40000001,41000000,296
"21",41000001,42000000,294
"21",42000001,43000000,353
"21",43000001,44000000,293
"21",44000001,45000000,293
"21",45000001,46000000,221
"21",46000001,46709983,242
"22",1,1000000,0
"22",1000001,2000000,0
"22",2000001,3000000,0
"22",3000001,4000000,0
"22",4000001,5000000,0
"22",5000001,6000000,0
"22",6000001,7000000,0
"22",7000001,8000000,0
"22",8000001,9000000,0
"22",9000001,10000000,0
"22",10000001,11000000,80
"22",11000001,12000000,244
"22",12000001,13000000,155
"22",13000001,14000000,1
"22",14000001,15000000,0
"22",15000001,16000000,116
"22",16000001,17000000,174
"22",17000001,18000000,136
"22",18000001,19000000,66
"22",19000001,20000000,164
"22",20000001,21000000,147
"22",21000001,22000000,121
"22",22000001,23000000,296
"22",23000001,24000000,251
"22",24000001,25000000,185
"22",25000001,26000000,195
"22",26000001,27000000,241
"22",27000001,28000000,201
"22",28000001,29000000,154
"22",29000001,30000000,111
"22",30000001,31000000,173
"22",31000001,32000000,133
"22",32000001,33000000,199
"22",33000001,34000000,370
"22",34000001,35000000,453
"22",35000001,36000000,304
"22",36000001,37000000,322
"22",37000001,38000000,155
"22",38000001,39000000,151
"22",39000001,40000000,200
"22",40000001,41000000,183
"22",41000001,42000000,124
"22",42000001,43000000,203
"22",43000001,44000000,156
"22",44000001,45000000,299
"22",45000001,46000000,245
"22",46000001,47000000,131
"22",47000001,48000000,349
"22",48000001,49000000,247
"22",49000001,50000000,252
"22",50000001,50818468,201
"X",1,1000000,313
"X",1000001,2000000,578
"X",2000001,3000000,431
"X",3000001,4000000,488
"X",4000001,5000000,440
"X",5000001,6000000,401
"X",6000001,7000000,426
"X",7000001,8000000,357
"X",8000001,9000000,286
"X",9000001,10000000,251
"X",10000001,11000000,252
"X",11000001,12000000,260
"X",12000001,13000000,273
"X",13000001,14000000,308
"X",14000001,15000000,276
"X",15000001,16000000,318
"X",16000001,17000000,453
"X",17000001,18000000,288
"X",18000001,19000000,286
"X",19000001,20000000,211
"X",20000001,21000000,337
"X",21000001,22000000,235
"X",22000001,23000000,240
"X",23000001,24000000,265
"X",24000001,25000000,211
"X",25000001,26000000,278
"X",26000001,27000000,375
"X",27000001,28000000,325
"X",28000001,29000000,314
"X",29000001,30000000,232
"X",30000001,31000000,355
"X",31000001,32000000,246
"X",32000001,33000000,182
"X",33000001,34000000,225
"X",34000001,35000000,306
"X",35000001,36000000,390
"X",36000001,37000000,310
"X",37000001,38000000,335
"X",38000001,39000000,324
"X",39000001,40000000,547
"X",40000001,41000000,520
"X",41000001,42000000,225
"X",42000001,43000000,503
"X",43000001,44000000,413
"X",44000001,45000000,320
"X",45000001,46000000,275
"X",46000001,47000000,332
"X",47000001,48000000,385
"X",48000001,49000000,359
"X",49000001,50000000,188
"X",50000001,51000000,196
"X",51000001,52000000,348
"X",52000001,53000000,315
"X",53000001,54000000,286
"X",54000001,55000000,141
"X",55000001,56000000,225
"X",56000001,57000000,195
"X",57000001,58000000,237
"X",58000001,59000000,22
"X",59000001,60000000,0
"X",60000001,61000000,0
"X",61000001,62000000,0
"X",62000001,63000000,85
"X",63000001,64000000,307
"X",64000001,65000000,200
"X",65000001,66000000,165
"X",66000001,67000000,147
"X",67000001,68000000,133
"X",68000001,69000000,172
"X",69000001,70000000,150
"X",70000001,71000000,135
"X",71000001,72000000,164
"X",72000001,73000000,139
"X",73000001,74000000,201
"X",74000001,75000000,195
"X",75000001,76000000,160
"X",76000001,77000000,157
"X",77000001,78000000,129
"X",78000001,79000000,184
"X",79000001,80000000,231
"X",80000001,81000000,257
"X",81000001,82000000,246
"X",82000001,83000000,350
"X",83000001,84000000,185
"X",84000001,85000000,202
"X",85000001,86000000,144
"X",86000001,87000000,200
"X",87000001,88000000,324
"X",88000001,89000000,428
"X",89000001,90000000,442
"X",90000001,91000000,468
"X",91000001,92000000,247
"X",92000001,93000000,307
"X",93000001,94000000,332
"X",94000001,95000000,465
"X",95000001,96000000,325
"X",96000001,97000000,222
"X",97000001,98000000,176
"X",98000001,99000000,326
"X",99000001,100000000,239
"X",100000001,101000000,175
"X",101000001,102000000,179
"X",102000001,103000000,276
"X",103000001,104000000,362
"X",104000001,105000000,201
"X",105000001,106000000,178
"X",106000001,107000000,332
"X",107000001,108000000,169
"X",108000001,109000000,140
"X",109000001,110000000,217
"X",110000001,111000000,109
"X",111000001,112000000,219
"X",112000001,113000000,158
"X",113000001,114000000,324
"X",114000001,115000000,280
"X",115000001,116000000,202
"X",116000001,117000000,244
"X",117000001,118000000,178
"X",118000001,119000000,157
"X",119000001,120000000,210
"X",120000001,121000000,313
"X",121000001,122000000,308
"X",122000001,123000000,258
"X",123000001,124000000,177
"X",124000001,125000000,189
"X",125000001,126000000,315
"X",126000001,127000000,255
"X",127000001,128000000,289
"X",128000001,129000000,235
"X",129000001,130000000,187
"X",130000001,131000000,154
"X",131000001,132000000,192
"X",132000001,133000000,120
"X",133000001,134000000,164
"X",134000001,135000000,225
"X",135000001,136000000,412
"X",136000001,137000000,174
"X",137000001,138000000,232
"X",138000001,139000000,244
"X",139000001,140000000,201
"X",140000001,141000000,252
"X",141000001,142000000,348
"X",142000001,143000000,316
"X",143000001,144000000,341
"X",144000001,145000000,351
"X",145000001,146000000,364
"X",146000001,147000000,405
"X",147000001,148000000,334
"X",148000001,149000000,150
"X",149000001,150000000,376
"X",150000001,151000000,198
"X",151000001,152000000,226
"X",152000001,153000000,268
"X",153000001,154000000,248
"X",154000001,155000000,280
"X",155000001,156000000,259
"X",156000001,156040895,6
"Y",1,1000000,313
"Y",1000001,2000000,578
"Y",2000001,3000000,402
"Y",3000001,4000000,430
"Y",4000001,5000000,353
"Y",5000001,6000000,257
"Y",6000001,7000000,276
"Y",7000001,8000000,333
"Y",8000001,9000000,180
"Y",9000001,10000000,193
"Y",10000001,11000000,45
"Y",11000001,12000000,238
"Y",12000001,13000000,475
"Y",13000001,14000000,319
"Y",14000001,15000000,319
"Y",15000001,16000000,354
"Y",16000001,17000000,446
"Y",17000001,18000000,332
"Y",18000001,19000000,292
"Y",19000001,20000000,401
"Y",20000001,21000000,261
"Y",21000001,22000000,397
"Y",22000001,23000000,215
"Y",23000001,24000000,188
"Y",24000001,25000000,212
"Y",25000001,26000000,251
"Y",26000001,27000000,94
"Y",27000001,28000000,0
"Y",28000001,29000000,0
"Y",29000001,30000000,0
"Y",30000001,31000000,0
"Y",31000001,32000000,0
"Y",32000001,33000000,0
"Y",33000001,34000000,0
"Y",34000001,35000000,0
"Y",35000001,36000000,0
"Y",36000001,37000000,0
"Y",37000001,38000000,0
"Y",38000001,39000000,0
"Y",39000001,40000000,0
"Y",40000001,41000000,0
"Y",41000001,42000000,0
"Y",42000001,43000000,0
"Y",43000001,44000000,0
"Y",44000001,45000000,0
"Y",45000001,46000000,0
"Y",46000001,47000000,0
"Y",47000001,48000000,0
"Y",48000001,49000000,0
"Y",49000001,50000000,0
"Y",50000001,51000000,0
"Y",51000001,52000000,0
"Y",52000001,53000000,0
"Y",53000001,54000000,0
"Y",54000001,55000000,0
"Y",55000001,56000000,0
"Y",56000001,57000000,32
"Y",57000001,57227415,85
