chr	pos	length_bp	sample_count	freq	freq_class	is_short
chr11	49862513.0	1	2	0.0004234596654668643	ultra-rare	True
chr13	16613720.0	1	1	0.00021172983273343214	private	True
chr5	134924213.0	1	16	0.0033876773237349143	rare	True
chr7	109995038.0	1	2	0.0004234596654668643	ultra-rare	True
chr7	109995041.0	1	1	0.00021172983273343214	private	True
chr7	109995045.0	1	2	0.0004234596654668643	ultra-rare	True
chr7	109995063.0	1	2	0.0004234596654668643	ultra-rare	True
chr7	109995070.0	1	6	0.0012703789964005929	rare	True
chr7	109995113.0	1	5	0.0010586491636671606	rare	True
chr9	129969.0	1	1	0.00021172983273343214	private	True
chr1	631621.0	1	22	0.004658056320135507	rare	True
chr1	209030733.0	1	1	0.00021172983273343214	private	True
chrM	9111.0	1	11	0.0023290281600677537	rare	True
chrM	14627.0	1	1	0.00021172983273343214	private	True
chrM	12999.0	1	6	0.0012703789964005929	rare	True
chr20	21474642.0	1	15	0.0031759474910014822	rare	True
chr20	21474724.0	1	1	0.00021172983273343214	private	True
chr20	21474384.0	1	1	0.00021172983273343214	private	True
chr20	21474450.0	1	7	0.0014821088291340249	rare	True
chr3	178123519.0	1	2	0.0004234596654668643	ultra-rare	True
chr4	49096864.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	974.0	1	6	0.0012703789964005929	rare	True
chrM	9563.0	1	9	0.0019055684946008892	rare	True
chrM	149.0	1	9	0.0019055684946008892	rare	True
chr2	87824939.0	1	10	0.002117298327334321	rare	True
chr1	633738.0	1	1	0.00021172983273343214	private	True
chr11	91439734.0	1	1	0.00021172983273343214	private	True
chr11	91439776.0	1	1	0.00021172983273343214	private	True
chr11	91439777.0	1	1	0.00021172983273343214	private	True
chr11	91439778.0	1	1	0.00021172983273343214	private	True
chr11	91439781.0	1	1	0.00021172983273343214	private	True
chr11	91439787.0	1	1	0.00021172983273343214	private	True
chr11	91439792.0	1	1	0.00021172983273343214	private	True
chr11	91439795.0	1	1	0.00021172983273343214	private	True
chr11	91439802.0	1	1	0.00021172983273343214	private	True
chr11	91439818.0	1	1	0.00021172983273343214	private	True
chr11	91439829.0	1	1	0.00021172983273343214	private	True
chr11	91439844.0	1	1	0.00021172983273343214	private	True
chr11	91440198.0	1	1	0.00021172983273343214	private	True
chrM	13780.0	1	5	0.0010586491636671606	rare	True
chrM	13792.0	1	5	0.0010586491636671606	rare	True
chrM	1259.0	1	19	0.004022866821935211	rare	True
chrM	14445.0	1	3	0.0006351894982002964	ultra-rare	True
chr21	21707929.0	1	1	0.00021172983273343214	private	True
chr21	21707932.0	1	1	0.00021172983273343214	private	True
chr1	43924947.0	1	1	0.00021172983273343214	private	True
chrM	5181.0	1	7	0.0014821088291340249	rare	True
chrM	13092.0	1	1	0.00021172983273343214	private	True
chrM	15170.0	1	7	0.0014821088291340249	rare	True
chrM	15694.0	1	4	0.0008469193309337286	ultra-rare	True
chr21	9676860.0	1	2	0.0004234596654668643	ultra-rare	True
chr22	43334937.0	1	14	0.0029642176582680498	rare	True
chr22	43334948.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	5521.0	1	11	0.0023290281600677537	rare	True
chrM	6516.0	1	5	0.0010586491636671606	rare	True
chr11	49862224.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	10440.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	16264.0	1	5	0.0010586491636671606	rare	True
chr5	32338967.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	633191.0	1	32	0.0067753546474698285	rare	True
chr2	127084561.0	1	1	0.00021172983273343214	private	True
chr2	127084693.0	1	1	0.00021172983273343214	private	True
chr2	127084745.0	1	1	0.00021172983273343214	private	True
chr2	127084755.0	1	1	0.00021172983273343214	private	True
chrM	63.0	1	1	0.00021172983273343214	private	True
chrM	67.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	76.0	1	1	0.00021172983273343214	private	True
chrM	80.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	98.0	1	1	0.00021172983273343214	private	True
chrM	13420.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	628.0	1	6	0.0012703789964005929	rare	True
chrM	3674.0	1	6	0.0012703789964005929	rare	True
chrM	11183.0	1	3	0.0006351894982002964	ultra-rare	True
chr4	131290724.0	1	13	0.0027524878255346177	rare	True
chr5	32338221.0	1	1	0.00021172983273343214	private	True
chr5	32338862.0	1	4	0.0008469193309337286	ultra-rare	True
chr5	32339068.0	1	1	0.00021172983273343214	private	True
chrM	7153.0	1	14	0.0029642176582680498	rare	True
chrM	1714.0	1	24	0.005081515985602371	rare	True
chrM	15217.0	1	3	0.0006351894982002964	ultra-rare	True
chr20	46934401.0	1	10	0.002117298327334321	rare	True
chr21	21708001.0	1	1	0.00021172983273343214	private	True
chr8	125218402.0	1	3	0.0006351894982002964	ultra-rare	True
chr8	125218450.0	1	3	0.0006351894982002964	ultra-rare	True
chr8	125218464.0	1	2	0.0004234596654668643	ultra-rare	True
chr8	125218414.0	1	3	0.0006351894982002964	ultra-rare	True
chr2	9380508.0	1	1	0.00021172983273343214	private	True
chr2	9380516.0	1	1	0.00021172983273343214	private	True
chr2	9380549.0	1	1	0.00021172983273343214	private	True
chr2	9380558.0	1	2	0.0004234596654668643	ultra-rare	True
chr2	9380570.0	1	2	0.0004234596654668643	ultra-rare	True
chr2	9380585.0	1	2	0.0004234596654668643	ultra-rare	True
chr2	9380588.0	1	1	0.00021172983273343214	private	True
chr2	140709172.0	1	2	0.0004234596654668643	ultra-rare	True
chr2	140709231.0	1	1	0.00021172983273343214	private	True
chr2	140709233.0	1	1	0.00021172983273343214	private	True
chr2	140709248.0	1	1	0.00021172983273343214	private	True
chr2	140709262.0	1	1	0.00021172983273343214	private	True
chr2	140709268.0	1	1	0.00021172983273343214	private	True
chr2	140709274.0	1	1	0.00021172983273343214	private	True
chr2	140709298.0	1	1	0.00021172983273343214	private	True
chr2	140709310.0	1	1	0.00021172983273343214	private	True
chr2	140709472.0	1	1	0.00021172983273343214	private	True
chrM	634.0	1	11	0.0023290281600677537	rare	True
chrM	2341.0	1	1	0.00021172983273343214	private	True
chrM	13762.0	1	5	0.0010586491636671606	rare	True
chr6	137387638.0	1	5	0.0010586491636671606	rare	True
chr6	137387650.0	1	5	0.0010586491636671606	rare	True
chr6	137387657.0	1	2	0.0004234596654668643	ultra-rare	True
chr6	137387667.0	1	3	0.0006351894982002964	ultra-rare	True
chr6	137387693.0	1	3	0.0006351894982002964	ultra-rare	True
chr6	137387698.0	1	2	0.0004234596654668643	ultra-rare	True
chr6	137387734.0	1	1	0.00021172983273343214	private	True
chr1	147991218.0	1	6	0.0012703789964005929	rare	True
chr1	633082.0	1	1	0.00021172983273343214	private	True
chrM	8537.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	8677.0	1	20	0.004234596654668642	rare	True
chrM	15289.0	1	3	0.0006351894982002964	ultra-rare	True
chr21	21708556.0	1	1	0.00021172983273343214	private	True
chr21	21708602.0	1	3	0.0006351894982002964	ultra-rare	True
chr4	29440173.0	1	1	0.00021172983273343214	private	True
chr4	29439370.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	9335.0	1	12	0.0025407579928011857	rare	True
chrM	10030.0	1	3	0.0006351894982002964	ultra-rare	True
chr1	632406.0	1	7	0.0014821088291340249	rare	True
chrM	5185.0	1	8	0.0016938386618674571	rare	True
chrM	6392.0	1	7	0.0014821088291340249	rare	True
chrM	10656.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	11031.0	1	5	0.0010586491636671606	rare	True
chrM	14479.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	15929.0	1	4	0.0008469193309337286	ultra-rare	True
chr9	11193.0	1	1	0.00021172983273343214	private	True
chr9	11194.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	2973.0	1	5	0.0010586491636671606	rare	True
chr5	32339193.0	1	1	0.00021172983273343214	private	True
chr1	59195391.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	633868.0	1	5	0.0010586491636671606	rare	True
chr1	62246715.0	1	1	0.00021172983273343214	private	True
chr11	49862539.0	1	1	0.00021172983273343214	private	True
chrM	1509.0	1	7	0.0014821088291340249	rare	True
chrM	10448.0	1	9	0.0019055684946008892	rare	True
chrM	13310.0	1	8	0.0016938386618674571	rare	True
chrM	13478.0	1	9	0.0019055684946008892	rare	True
chrM	7272.0	1	8	0.0016938386618674571	rare	True
chrM	10154.0	1	5	0.0010586491636671606	rare	True
chrM	15696.0	1	5	0.0010586491636671606	rare	True
chr5	32338805.0	1	2	0.0004234596654668643	ultra-rare	True
chr5	32338890.0	1	1	0.00021172983273343214	private	True
chr5	32339113.0	1	1	0.00021172983273343214	private	True
chr6	157691358.0	1	1	0.00021172983273343214	private	True
chr6	157691360.0	1	1	0.00021172983273343214	private	True
chr6	157691366.0	1	1	0.00021172983273343214	private	True
chr6	157691408.0	1	1	0.00021172983273343214	private	True
chr6	157691427.0	1	1	0.00021172983273343214	private	True
chr6	157692222.0	1	1	0.00021172983273343214	private	True
chr9	130065.0	1	1	0.00021172983273343214	private	True
chrM	9663.0	1	4	0.0008469193309337286	ultra-rare	True
chr14	25947292.0	1	1	0.00021172983273343214	private	True
chrM	1660.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	10014.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	11122.0	1	6	0.0012703789964005929	rare	True
chr22	27052052.0	1	7	0.0014821088291340249	rare	True
chr1	59195506.0	1	1	0.00021172983273343214	private	True
chr1	59195666.0	1	1	0.00021172983273343214	private	True
chr1	59196075.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	59195427.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	59195539.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	632513.0	1	7	0.0014821088291340249	rare	True
chr2	87824934.0	1	2	0.0004234596654668643	ultra-rare	True
chr5	32338028.0	1	1	0.00021172983273343214	private	True
chr8	62102979.0	1	18	0.0038111369892017783	rare	True
chr1	147991214.0	1	9	0.0019055684946008892	rare	True
chrM	1850.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	2496.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	6425.0	1	5	0.0010586491636671606	rare	True
chrM	10112.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	16011.0	1	4	0.0008469193309337286	ultra-rare	True
chr3	178123624.0	1	1	0.00021172983273343214	private	True
chr1	143240157.0	1	1	0.00021172983273343214	private	True
chr1	143220706.0	1	1	0.00021172983273343214	private	True
chrM	13956.0	1	9	0.0019055684946008892	rare	True
chr1	631057.0	1	12	0.0025407579928011857	rare	True
chrM	12182.0	1	2	0.0004234596654668643	ultra-rare	True
chr14	38655370.0	1	1	0.00021172983273343214	private	True
chr14	38655805.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	3947.0	1	7	0.0014821088291340249	rare	True
chr16	25758012.0	1	4	0.0008469193309337286	ultra-rare	True
chr16	25758019.0	1	3	0.0006351894982002964	ultra-rare	True
chr16	25758029.0	1	6	0.0012703789964005929	rare	True
chr16	25758037.0	1	2	0.0004234596654668643	ultra-rare	True
chr16	25758084.0	1	5	0.0010586491636671606	rare	True
chr1	630638.0	1	4	0.0008469193309337286	ultra-rare	True
chr1	633716.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	8410.0	1	8	0.0016938386618674571	rare	True
chrM	9299.0	1	18	0.0038111369892017783	rare	True
chrM	2029.0	1	7	0.0014821088291340249	rare	True
chrM	103.0	1	7	0.0014821088291340249	rare	True
chrM	7865.0	1	11	0.0023290281600677537	rare	True
chrM	11001.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	11400.0	1	5	0.0010586491636671606	rare	True
chrM	13969.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	14499.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	15014.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	1879.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	2968.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	10073.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	10514.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	14517.0	1	5	0.0010586491636671606	rare	True
chrM	14607.0	1	1	0.00021172983273343214	private	True
chrM	15263.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	15467.0	1	1	0.00021172983273343214	private	True
chr21	21708286.0	1	1	0.00021172983273343214	private	True
chr4	29439969.0	1	1	0.00021172983273343214	private	True
chr5	32337998.0	1	1	0.00021172983273343214	private	True
chr1	632376.0	1	22	0.004658056320135507	rare	True
chr1	633217.0	1	3	0.0006351894982002964	ultra-rare	True
chr13	43472517.0	1	1	0.00021172983273343214	private	True
chr13	43472538.0	1	1	0.00021172983273343214	private	True
chr15	41426727.0	1	1	0.00021172983273343214	private	True
chr2	153222347.0	1	10	0.002117298327334321	rare	True
chrM	6592.0	1	23	0.004869786152868939	rare	True
chrM	10075.0	1	7	0.0014821088291340249	rare	True
chrM	12154.0	1	7	0.0014821088291340249	rare	True
chrM	12693.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	12779.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	13803.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	14812.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	16416.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	1542.0	1	5	0.0010586491636671606	rare	True
chrM	3653.0	1	5	0.0010586491636671606	rare	True
chrM	3795.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	6393.0	1	6	0.0012703789964005929	rare	True
chrM	7176.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	10126.0	1	5	0.0010586491636671606	rare	True
chrM	12619.0	1	5	0.0010586491636671606	rare	True
chrM	12814.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	15475.0	1	5	0.0010586491636671606	rare	True
chrM	16197.0	1	4	0.0008469193309337286	ultra-rare	True
chr21	9676989.0	1	3	0.0006351894982002964	ultra-rare	True
chr4	29439237.0	1	2	0.0004234596654668643	ultra-rare	True
chr5	134926873.0	1	1	0.00021172983273343214	private	True
chrM	11805.0	1	3	0.0006351894982002964	ultra-rare	True
chr5	32338871.0	1	3	0.0006351894982002964	ultra-rare	True
chr9	11195.0	1	1	0.00021172983273343214	private	True
chr1	631637.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	4330.0	1	12	0.0025407579928011857	rare	True
chrM	5066.0	1	12	0.0025407579928011857	rare	True
chrM	1528.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	1788.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	6497.0	1	11	0.0023290281600677537	rare	True
chrM	11025.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	11864.0	1	4	0.0008469193309337286	ultra-rare	True
chr1	59195554.0	1	1	0.00021172983273343214	private	True
chr1	629141.0	1	4	0.0008469193309337286	ultra-rare	True
chr1	629498.0	1	5	0.0010586491636671606	rare	True
chr1	630099.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	630215.0	1	3	0.0006351894982002964	ultra-rare	True
chr1	631410.0	1	6	0.0012703789964005929	rare	True
chr1	631708.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	632500.0	1	6	0.0012703789964005929	rare	True
chrM	8394.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	8403.0	1	4	0.0008469193309337286	ultra-rare	True
chr13	32707773.0	1	1	0.00021172983273343214	private	True
chrM	324.0	1	6	0.0012703789964005929	rare	True
chrM	2158.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	3537.0	1	7	0.0014821088291340249	rare	True
chrM	5401.0	1	7	0.0014821088291340249	rare	True
chrM	5536.0	1	12	0.0025407579928011857	rare	True
chrM	6561.0	1	5	0.0010586491636671606	rare	True
chrM	7848.0	1	12	0.0025407579928011857	rare	True
chrM	7852.0	1	8	0.0016938386618674571	rare	True
chrM	7882.0	1	6	0.0012703789964005929	rare	True
chrM	7898.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	14423.0	1	2	0.0004234596654668643	ultra-rare	True
chr4	86139055.0	1	3	0.0006351894982002964	ultra-rare	True
chr1	630717.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	8020.0	1	34	0.007198814312936693	rare	True
chrM	8542.0	1	3	0.0006351894982002964	ultra-rare	True
chr1	68232770.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	68232814.0	1	1	0.00021172983273343214	private	True
chr1	68232817.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	68232820.0	1	1	0.00021172983273343214	private	True
chr1	68232822.0	1	1	0.00021172983273343214	private	True
chr1	68232841.0	1	1	0.00021172983273343214	private	True
chr1	68232853.0	1	1	0.00021172983273343214	private	True
chr1	68232864.0	1	1	0.00021172983273343214	private	True
chr1	68232871.0	1	1	0.00021172983273343214	private	True
chr1	68232877.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	68232883.0	1	1	0.00021172983273343214	private	True
chr1	68232888.0	1	1	0.00021172983273343214	private	True
chrM	519.0	1	5	0.0010586491636671606	rare	True
chrM	3578.0	1	5	0.0010586491636671606	rare	True
chrM	10059.0	1	2	0.0004234596654668643	ultra-rare	True
chr2	33667679.0	1	1	0.00021172983273343214	private	True
chr21	9677075.0	1	1	0.00021172983273343214	private	True
chr4	126418539.0	1	1	0.00021172983273343214	private	True
chr7	87028407.0	1	4	0.0008469193309337286	ultra-rare	True
chr7	87028470.0	1	1	0.00021172983273343214	private	True
chr7	87028480.0	1	1	0.00021172983273343214	private	True
chr7	87028490.0	1	1	0.00021172983273343214	private	True
chr7	87028505.0	1	1	0.00021172983273343214	private	True
chr7	87028514.0	1	1	0.00021172983273343214	private	True
chr7	87028534.0	1	1	0.00021172983273343214	private	True
chr7	87028537.0	1	3	0.0006351894982002964	ultra-rare	True
chr7	87028539.0	1	1	0.00021172983273343214	private	True
chrM	11273.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	11359.0	1	5	0.0010586491636671606	rare	True
chrM	11361.0	1	1	0.00021172983273343214	private	True
chr1	629504.0	1	1	0.00021172983273343214	private	True
chr1	633425.0	1	3	0.0006351894982002964	ultra-rare	True
chr1	634243.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	634845.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	11529.0	1	4	0.0008469193309337286	ultra-rare	True
chr21	21708740.0	1	1	0.00021172983273343214	private	True
chr1	37611968.0	1	1	0.00021172983273343214	private	True
chr1	631668.0	1	1	0.00021172983273343214	private	True
chrM	7545.0	1	5	0.0010586491636671606	rare	True
chrM	2288.0	1	6	0.0012703789964005929	rare	True
chrM	14538.0	1	1	0.00021172983273343214	private	True
chrM	14618.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	15158.0	1	6	0.0012703789964005929	rare	True
chr6	76462917.0	1	1	0.00021172983273343214	private	True
chr6	76462992.0	1	1	0.00021172983273343214	private	True
chr6	76463085.0	1	1	0.00021172983273343214	private	True
chr6	76463227.0	1	1	0.00021172983273343214	private	True
chr6	76463278.0	1	1	0.00021172983273343214	private	True
chr6	76463302.0	1	1	0.00021172983273343214	private	True
chr6	76463399.0	1	3	0.0006351894982002964	ultra-rare	True
chr6	76463428.0	1	1	0.00021172983273343214	private	True
chr6	76463431.0	1	1	0.00021172983273343214	private	True
chr6	76463434.0	1	1	0.00021172983273343214	private	True
chr6	76463441.0	1	1	0.00021172983273343214	private	True
chr6	76463456.0	1	1	0.00021172983273343214	private	True
chr6	76463462.0	1	1	0.00021172983273343214	private	True
chr6	76463474.0	1	1	0.00021172983273343214	private	True
chr6	76463494.0	1	2	0.0004234596654668643	ultra-rare	True
chr6	76463502.0	1	1	0.00021172983273343214	private	True
chr6	76463504.0	1	1	0.00021172983273343214	private	True
chr6	76463510.0	1	1	0.00021172983273343214	private	True
chrM	12798.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	12806.0	1	3	0.0006351894982002964	ultra-rare	True
chr9	129753.0	1	3	0.0006351894982002964	ultra-rare	True
chr21	21708710.0	1	1	0.00021172983273343214	private	True
chr4	126418598.0	1	2	0.0004234596654668643	ultra-rare	True
chr4	29439521.0	1	3	0.0006351894982002964	ultra-rare	True
chr4	29439966.0	1	1	0.00021172983273343214	private	True
chr5	32338777.0	1	1	0.00021172983273343214	private	True
chr1	630374.0	1	12	0.0025407579928011857	rare	True
chr1	631790.0	1	11	0.0023290281600677537	rare	True
chrM	8037.0	1	9	0.0019055684946008892	rare	True
chrM	2467.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	5037.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	10391.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	10326.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	15961.0	1	4	0.0008469193309337286	ultra-rare	True
chr2	33667550.0	1	14	0.0029642176582680498	rare	True
chr4	126418590.0	1	2	0.0004234596654668643	ultra-rare	True
chr4	29440073.0	1	1	0.00021172983273343214	private	True
chr5	32338204.0	1	1	0.00021172983273343214	private	True
chr5	32338947.0	1	3	0.0006351894982002964	ultra-rare	True
chr9	110244372.0	1	2	0.0004234596654668643	ultra-rare	True
chr9	110244729.0	1	1	0.00021172983273343214	private	True
chr11	41189258.0	1	1	0.00021172983273343214	private	True
chr11	41189304.0	1	1	0.00021172983273343214	private	True
chr11	41189313.0	1	1	0.00021172983273343214	private	True
chr11	41189314.0	1	1	0.00021172983273343214	private	True
chr11	41189323.0	1	1	0.00021172983273343214	private	True
chr11	41189337.0	1	1	0.00021172983273343214	private	True
chr11	41189343.0	1	1	0.00021172983273343214	private	True
chr11	41189347.0	1	1	0.00021172983273343214	private	True
chr11	41189354.0	1	1	0.00021172983273343214	private	True
chr11	41189372.0	1	1	0.00021172983273343214	private	True
chrM	2223.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	2261.0	1	1	0.00021172983273343214	private	True
chrM	2280.0	1	4	0.0008469193309337286	ultra-rare	True
chr13	16608247.0	1	1	0.00021172983273343214	private	True
chr13	16439552.0	1	2	0.0004234596654668643	ultra-rare	True
chr13	16440916.0	1	3	0.0006351894982002964	ultra-rare	True
chr13	16442281.0	1	2	0.0004234596654668643	ultra-rare	True
chr13	16467840.0	1	2	0.0004234596654668643	ultra-rare	True
chr13	16642151.0	1	2	0.0004234596654668643	ultra-rare	True
chr13	16789345.0	1	1	0.00021172983273343214	private	True
chr13	17005757.0	1	2	0.0004234596654668643	ultra-rare	True
chr13	16342686.0	1	1	0.00021172983273343214	private	True
chr13	17398487.0	1	1	0.00021172983273343214	private	True
chrM	13101.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	2366.0	1	7	0.0014821088291340249	rare	True
chr5	32338772.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	633601.0	1	8	0.0016938386618674571	rare	True
chr1	634395.0	1	17	0.0035994071564683463	rare	True
chrM	4980.0	1	7	0.0014821088291340249	rare	True
chrM	8655.0	1	16	0.0033876773237349143	rare	True
chr4	178496587.0	1	3	0.0006351894982002964	ultra-rare	True
chr1	630633.0	1	5	0.0010586491636671606	rare	True
chr1	634831.0	1	4	0.0008469193309337286	ultra-rare	True
chr12	66057670.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	2990.0	1	5	0.0010586491636671606	rare	True
chrM	5025.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	15122.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	1897.0	1	4	0.0008469193309337286	ultra-rare	True
chr4	126418730.0	1	1	0.00021172983273343214	private	True
chr4	126418600.0	1	4	0.0008469193309337286	ultra-rare	True
chr5	32338002.0	1	1	0.00021172983273343214	private	True
chr5	32339143.0	1	1	0.00021172983273343214	private	True
chr5	95492687.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	9757.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	14555.0	1	3	0.0006351894982002964	ultra-rare	True
chr1	631542.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	631398.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	7856.0	1	11	0.0023290281600677537	rare	True
chrM	14449.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	709.0	1	8	0.0016938386618674571	rare	True
chrM	2147.0	1	3	0.0006351894982002964	ultra-rare	True
chr3	5996287.0	1	1	0.00021172983273343214	private	True
chr3	6001195.0	1	1	0.00021172983273343214	private	True
chr3	6001200.0	1	1	0.00021172983273343214	private	True
chr3	6001206.0	1	1	0.00021172983273343214	private	True
chr3	6001219.0	1	1	0.00021172983273343214	private	True
chr3	6001227.0	1	1	0.00021172983273343214	private	True
chr3	6001230.0	1	1	0.00021172983273343214	private	True
chr3	6001236.0	1	1	0.00021172983273343214	private	True
chr3	6001243.0	1	1	0.00021172983273343214	private	True
chr3	6001262.0	1	1	0.00021172983273343214	private	True
chrM	9212.0	1	18	0.0038111369892017783	rare	True
chr11	49862373.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	2304.0	1	7	0.0014821088291340249	rare	True
chrM	13123.0	1	2	0.0004234596654668643	ultra-rare	True
chr3	17495129.0	1	2	0.0004234596654668643	ultra-rare	True
chr3	17495182.0	1	1	0.00021172983273343214	private	True
chr3	17495236.0	1	1	0.00021172983273343214	private	True
chrM	7919.0	1	7	0.0014821088291340249	rare	True
chr1	629932.0	1	5	0.0010586491636671606	rare	True
chrM	7592.0	1	8	0.0016938386618674571	rare	True
chrM	2166.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	10269.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	13846.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	14138.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	15853.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	772.0	1	5	0.0010586491636671606	rare	True
chrM	1807.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	9887.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	12268.0	1	6	0.0012703789964005929	rare	True
chr21	9676283.0	1	2	0.0004234596654668643	ultra-rare	True
chr21	9676284.0	1	1	0.00021172983273343214	private	True
chrM	12452.0	1	6	0.0012703789964005929	rare	True
chr3	136169253.0	1	1	0.00021172983273343214	private	True
chr3	178123020.0	1	1	0.00021172983273343214	private	True
chr3	178123947.0	1	1	0.00021172983273343214	private	True
chr4	7252680.0	1	10	0.002117298327334321	rare	True
chr4	7252699.0	1	10	0.002117298327334321	rare	True
chr4	7252740.0	1	6	0.0012703789964005929	rare	True
chr5	32338056.0	1	1	0.00021172983273343214	private	True
chr9	110244362.0	1	10	0.002117298327334321	rare	True
chrY	15896810.0	1	1	0.00021172983273343214	private	True
chrM	15344.0	1	1	0.00021172983273343214	private	True
chr11	100144367.0	1	1	0.00021172983273343214	private	True
chrM	3640.0	1	7	0.0014821088291340249	rare	True
chrM	14408.0	1	5	0.0010586491636671606	rare	True
chr5	134924372.0	1	1	0.00021172983273343214	private	True
chr11	49861786.0	1	1	0.00021172983273343214	private	True
chrM	3207.0	1	5	0.0010586491636671606	rare	True
chr21	21708044.0	1	2	0.0004234596654668643	ultra-rare	True
chr4	113389247.0	1	2	0.0004234596654668643	ultra-rare	True
chr4	113389285.0	1	1	0.00021172983273343214	private	True
chr4	113389300.0	1	2	0.0004234596654668643	ultra-rare	True
chr4	113389320.0	1	1	0.00021172983273343214	private	True
chr4	113389322.0	1	1	0.00021172983273343214	private	True
chr4	113389326.0	1	1	0.00021172983273343214	private	True
chr4	113389328.0	1	1	0.00021172983273343214	private	True
chr4	113389334.0	1	1	0.00021172983273343214	private	True
chr4	113389354.0	1	1	0.00021172983273343214	private	True
chr4	113389506.0	1	1	0.00021172983273343214	private	True
chr4	113388845.0	1	1	0.00021172983273343214	private	True
