Chr	Mt Start	Mt End	Mt fragment length	Nuc Start	Nuc End	Chr fragment length	Difference	Source
8	1	16569	16569	46827238	46839027	11790	4779	Simone_BMC_Genomics_2011_版本2_585_高置信
8	656	3521	2866	46828189	46831050	2862	4	Calabrese_BMCBioinformatics_2012_低置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	172	239	68	46836642	46836709	68	0	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	14424	16569	2146	46836870	46839027	2158	12	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	13454	13557	104	48400740	48400848	109	5	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	15174	15387	214	52751743	52751957	215	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8				63884438	63884594	157		Tao_Genes_2023
8	168	364	197	67580528	67580863	336	139	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	13555	16569	3015	67580764	67583874	3111	96	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	9176	16569	7394	67580864	67588442	7579	185	Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本2_585_高置信
8				67584183	67588451	4269		Tao_Genes_2023
8	10633	13562	2930	67584187	67587086	2900	30	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	8489	9827	1339	67587096	67588442	1347	8	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	5353	5612	260	69102973	69103231	259	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	625	782	158	72985697	72985854	158	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	2286	2661	376	76201763	76202139	377	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	1522	1735	214	76645457	76645669	213	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	4666	4922	257	78282214	78282468	255	2	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8				88939716	88939798	83		Tao_Genes_2023
8	8805	8923	119	97908037	97908155	119	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	14860	14943	84	99495870	99495953	84	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	16444	16563	120	103081963	103082084	122	2	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	581	12176	11596	103082325	103091463	9139	2457	Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本2_585_高置信
8	581	2340	1760	103082684	103084355	1672	88	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	1013	7114	6102	103083055	103090419	7365	1263	Daniela_Lascaro_BMC_Genomics_2008
8	2445	4372	1928	103084764	103086701	1938	10	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	4362	4896	535	103087000	103087538	539	4	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	5516	6037	522	103088413	103088933	521	1	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	6094	7324	1231	103089426	103090632	1207	24	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	7447	7788	342	103091121	103091464	344	2	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8				110081491	110081677	187		Tao_Genes_2023
8	5089	7195	2107	110933244	110935366	2123	16	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	15633	15901	269	111248841	111249155	315	46	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	6881	7008	128	120224313	120224440	128	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	10162	10505	344	133515505	133515851	347	3	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8	4864	6709	1846	133754807	133756648	1842	4	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
8				137861755	137862009	255		Tao_Genes_2023
8	12845	13213	369	139651453	139651818	366	3	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	13704	14700	997	5091067	5092005	939	58	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	1286	7946	6661	5092087	5098698	6612	49	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	1286	13610	12325	5092087	5110735	18649	6324	Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本2_585_高置信
9	7932	9890	1959	5098990	5100918	1929	30	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	9881	13610	3730	5107046	5110741	3696	34	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	2451	2540	90	18336644	18336733	90	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	6593	6653	61	18826068	18826128	61	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	16557	16569	13	33655881	33655968	88	75	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	574	3093	2520	33656610	33659130	2521	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	15514	15773	260	33916480	33916741	262	2	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	16100	16478	379	34999144	34999510	367	12	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9				36473989	36474021	33		Tao_Genes_2023
9				40613863	40614017	155		Tao_Genes_2023
9	1021	1509	489	42256672	42257161	490	1	Daniela_Lascaro_BMC_Genomics_2008
9	5770	6528	759	42257714	42258448	735	24	Daniela_Lascaro_BMC_Genomics_2008
9				43244303	43244457	155		Tao_Genes_2023
9	3747	3890	144	63026134	63026277	144	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9				63413067	63413221	155		Tao_Genes_2023
9				64045494	64046461	968		Tao_Genes_2023
9				64046464	64047813	1350		Tao_Genes_2023
9				64047876	64048398	523		Tao_Genes_2023
9	3747	3890	144	64737075	64737218	144	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	3747	3890	144	65222580	65222723	144	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	3747	3890	144	65799263	65799406	144	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	13855	14351	497	77964854	77965344	491	6	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	4396	6214	1819	78741011	78742818	1808	11	Calabrese_BMCBioinformatics_2012_低置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	1	11392	11392	78741011	78744364	3354	8038	Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本2_585_高置信
9	581	1008	428	78743087	78743514	428	0	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	16414	16569	156	78744287	78744442	156	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	3810	3919	110	78810865	78810972	108	2	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	4605	6990	2386	80563554	80565930	2377	9	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	9109	9888	780	82427347	82428115	769	11	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9				85320498	85320559	62		Tao_Genes_2023
9	5027	5103	77	90435761	90435837	77	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	9109	9888	780	92108915	92109690	776	4	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	9541	11699	2159	92109981	92111770	1790	369	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	5427	6022	596	92539063	92539686	624	28	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9				93759607	93759712	106		Tao_Genes_2023
9	10400	10448	49	95877109	95877158	50	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	9937	10360	424	101793454	101793877	424	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	13835	14038	204	103065409	103065612	204	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	4863	5454	592	109300229	109301143	915	323	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9				111633234	111633403	170		Tao_Genes_2023
9				112576772	112576875	104		Tao_Genes_2023
9				116756625	116756723	99		Tao_Genes_2023
9				120335301	120335411	111		Tao_Genes_2023
9				126548253	126548344	92		Tao_Genes_2023
9	2767	2841	75	129878857	129878931	75	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	1797	1913	117	133417316	133417432	117	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9				133739146	133739309	164		Tao_Genes_2023
10	13011	13183	173	2235689	2235860	172	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10				17199513	17199569	57		Tao_Genes_2023
10	3226	3575	350	19747173	19747516	344	6	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	3675	3961	287	20804290	20804576	287	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	9622	9795	174	20841371	20841544	174	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10				24867890	24868008	119		Tao_Genes_2023
10	2606	2680	75	25638517	25638591	75	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	2515	2659	145	26873261	26873405	145	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	1552	1613	62	27876748	27876809	62	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	7141	7216	76	30565268	30565340	73	3	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	10736	10863	128	33023099	33023230	132	4	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	1345	1459	115	36214899	36215015	117	2	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	11657	13948	2292	36432876	36435162	2287	5	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	1701	3875	2175	37600797	37602974	2178	3	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	3750	3890	141	38761813	38761953	141	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	3750	3890	141	42210525	42210665	141	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	577	1015	439	46706107	46706545	439	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10				46707251	46707320	70		Tao_Genes_2023
10				47633080	47633149	70		Tao_Genes_2023
10	577	1015	439	47633857	47634295	439	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	11	60	50	55597036	55597086	51	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	575	2962	2388	55597816	55600086	2271	117	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	2801	3165	365	55600373	55600735	363	2	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	8093	8204	112	69155315	69155426	112	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	5472	9034	3563	69589879	69593372	3494	69	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
