Chr	Mt Start	Mt End	Mt fragment length	Nuc Start	Nuc End	Chr fragment length	Difference	Source
9	3159	3231	73	90271623	90271626	4	69	Nyuwa基因组资源NUMTs
9	5027	5103	77	90435761	90435837	77	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	1368	1478	111	91280650	91280654	5	106	Nyuwa基因组资源NUMTs
9	14905	15159	255	91775895	91775897	3	252	Nyuwa基因组资源NUMTs
9	9109	9888	780	92108915	92109690	776	4	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	9541	11699	2159	92109981	92111770	1790	369	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	11679	11837	159	92263394	92263395	2	157	Nyuwa基因组资源NUMTs
9	16387	16459	73	92344697	92344705	9	64	Wei_Nature_2022_生殖系
9	5427	6022	596	92539063	92539686	624	28	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	846	932	87	92860964	92860966	3	84	Nyuwa基因组资源NUMTs
9	12103	12558	456	92913469	92913469	1	455	Wei_Nature_2022_肿瘤
9	1947	2054	108	92924807	92924813	7	101	Wei_Nature_2022_生殖系
9				93759607	93759712	106		Tao_Genes_2023
9	16065	16456	392	94216553	94216563	11	381	Wei_Nature_2022_生殖系
9	498	10950	10453	95173788	95173806	19	10434	Wei_Nature_2022_生殖系
9			3545	95626807	95626807	1	3544	Nyuwa基因组资源NUMTs
9	3383	6766	3384	95628231	95628231	1	3383	Nyuwa基因组资源NUMTs
9	6195	12990	6796	95636419	95636430	12	6784	Wei_Nature_2022_生殖系
9	10400	10448	49	95877109	95877158	50	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	13769	13938	170	96490686	96490697	12	158	Nyuwa基因组资源NUMTs
9	4744	14128	9385	96806099	96806099	1	9384	Wei_Nature_2022_肿瘤
9	13241	13370	130	97149018	97149025	8	122	Wei_Nature_2022_生殖系
9	16104	16569	466	99378776	99378776	1	465	Wei_Nature_2022_肿瘤
9	14269	14337	69	99588433	99588440	8	61	Wei_Nature_2022_生殖系
9	13127	13245	119	100776508	100776508	1	118	Nyuwa基因组资源NUMTs
9	805	1258	454	100982746	100982746	1	453	Wei_Nature_2022_生殖系
9	8422	8539	118	101112461	101112466	6	112	Wei_Nature_2022_生殖系
9	9937	10360	424	101793454	101793877	424	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	12440	12656	217	101929853	101929853	1	216	Wei_Nature_2022_生殖系
9	13835	14038	204	103065409	103065612	204	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	13678	13969	292	106148116	106148116	1	291	Wei_Nature_2022_肿瘤
9	5244	5352	109	106882398	106882402	5	104	Wei_Nature_2022_生殖系
9	13478	13579	102	106967798	106967800	3	99	Wei_Nature_2022_生殖系
9	10782	10994	213	108197939	108197939	1	212	Wei_Nature_2022_肿瘤
9	4863	5454	592	109300229	109301143	915	323	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	7923	8027	105	110244270	110244297	28	77	Nyuwa基因组资源NUMTs;Wei_Nature_2022_生殖系
9	12503	12586	84	110660424	110660431	8	76	Wei_Nature_2022_生殖系
9				111633234	111633403	170		Tao_Genes_2023
9				112576772	112576875	104		Tao_Genes_2023
9	342	462	121	115031537	115031538	2	119	Wei_Nature_2022_生殖系
9	6439	6542	104	115404522	115404572	51	53	Nyuwa基因组资源NUMTs
9	3064	3350	287	116468471	116468472	2	285	Wei_Nature_2022_生殖系
9				116756625	116756723	99		Tao_Genes_2023
9	15569	15644	76	119092990	119092992	3	73	Wei_Nature_2022_生殖系
9	9535	9610	76	119586201	119586204	4	72	Wei_Nature_2022_生殖系
9				120335301	120335411	111		Tao_Genes_2023
9	12834	13026	193	123513572	123513586	15	178	Wei_Nature_2022_生殖系
9	4478	4604	127	124131975	124131976	2	125	Wei_Nature_2022_生殖系
9	15432	15500	69	124214583	124214583	1	68	Wei_Nature_2022_生殖系
9	3634	3854	221	124563887	124563902	16	205	Wei_Nature_2022_生殖系
9	12818	12893	76	125751871	125751872	2	74	Nyuwa基因组资源NUMTs
9	14994	16515	1522	125853742	125853742	1	1521	Wei_Nature_2022_生殖系
9				126548253	126548344	92		Tao_Genes_2023
9	14919	29838	14920	127011125	127011125	1	14919	Nyuwa基因组资源NUMTs
9			13614	127335180	127335181	2	13612	Nyuwa基因组资源NUMTs
9	6913	6998	86	128007529	128007530	2	84	Nyuwa基因组资源NUMTs
9	3634	3900	267	128040051	128040051	1	266	Nyuwa基因组资源NUMTs
9	12130	12213	84	128501294	128501294	1	83	Wei_Nature_2022_肿瘤
9	2767	2841	75	129878857	129878931	75	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	4250	4439	190	131615869	131615871	3	187	Wei_Nature_2022_生殖系
9	16043	16569	527	132037780	132037780	1	526	Wei_Nature_2022_肿瘤
9	1797	1913	117	133417316	133417432	117	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
9	11737	11816	80	133689791	133689796	6	74	Wei_Nature_2022_生殖系
9				133739146	133739309	164		Tao_Genes_2023
9	12956	13031	76	133925159	133925160	2	74	Wei_Nature_2022_生殖系
9	576	803	228	136480201	136480209	9	219	Wei_Nature_2022_生殖系
9	12479	12548	70	137150603	137150604	2	68	Wei_Nature_2022_生殖系
10	14916	14986	71	842892	842892	1	70	Wei_Nature_2022_生殖系
10	13011	13183	173	2235689	2235860	172	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10			8850	2318533	2318533	1	8849	Nyuwa基因组资源NUMTs
10			1184	4495912	4495912	1	1183	Nyuwa基因组资源NUMTs
10	8884	9218	335	5152470	5152470	1	334	Wei_Nature_2022_肿瘤
10	15446	15820	375	7936941	7936941	1	374	Wei_Nature_2022_肿瘤
10	11138	14161	3024	10256610	10256611	2	3022	Nyuwa基因组资源NUMTs
10	11962	17997	6036	11017716	11017717	2	6034	Nyuwa基因组资源NUMTs;Wei_Nature_2022_生殖系
10	16111	16289	179	11480757	11480764	8	171	Wei_Nature_2022_生殖系
10	8719	8852	134	14722696	14722696	1	133	Wei_Nature_2022_生殖系
10	12496	12585	90	16715706	16715710	5	85	Wei_Nature_2022_生殖系
10				17199513	17199569	57		Tao_Genes_2023
10	10585	12355	1771	17966754	17966754	1	1770	Wei_Nature_2022_生殖系
10	11745	23490	11746	18481208	18481208	1	11745	Nyuwa基因组资源NUMTs
10	1750	1912	163	18776869	18776869	1	162	Wei_Nature_2022_肿瘤
10	3226	3575	350	19747173	19747516	344	6	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	260	260	1	19874344	19874344	1	0	Wei_Nature_2022_肿瘤
10	3675	3961	287	20804290	20804576	287	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	9622	9795	174	20841371	20841544	174	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	15496	15579	84	20909078	20909079	2	82	Nyuwa基因组资源NUMTs
10			1323	20998050	20998050	1	1322	Nyuwa基因组资源NUMTs
10	260	16243	15984	22514902	22514920	19	15965	Wei_Nature_2022_生殖系
10	2956	3078	123	22850282	22850286	5	118	Nyuwa基因组资源NUMTs
10				24867890	24868008	119		Tao_Genes_2023
10	15445	15820	376	25173582	25173582	1	375	Wei_Nature_2022_肿瘤
10	9352	9443	92	25296652	25296668	17	75	Wei_Nature_2022_生殖系
10	2606	2680	75	25638517	25638591	75	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	12417	12417	1	26077228	26077231	4	3	Wei_Nature_2022_生殖系
10	10959	11426	468	26243803	26243803	1	467	Wei_Nature_2022_肿瘤
10	8128	8199	72	26406631	26406631	1	71	Wei_Nature_2022_生殖系
10	8128	8199	72	26413377	26413377	1	71	Wei_Nature_2022_生殖系
10	2515	2659	145	26873261	26873405	145	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	1552	1613	62	27876748	27876809	62	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	14280	14423	144	28347232	28347234	3	141	Nyuwa基因组资源NUMTs;Wei_Nature_2022_生殖系
10	715	824	110	29785492	29785497	6	104	Nyuwa基因组资源NUMTs
10	9113	13223	4111	30259569	30259569	1	4110	Wei_Nature_2022_肿瘤
10	7141	7216	76	30565268	30565340	73	3	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	15677	15836	160	31827944	31827945	2	158	Nyuwa基因组资源NUMTs
10	10736	10863	128	33023099	33023230	132	4	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	1345	1459	115	36214899	36215015	117	2	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	11657	13948	2292	36432876	36435162	2287	5	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	1701	3875	2175	37600797	37602974	2178	3	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10			7837	37606009	37606009	1	7836	Nyuwa基因组资源NUMTs
10	124	13385	13262	38217874	38217879	6	13256	Wei_Nature_2022_生殖系
10	124	13385	13262	38331783	38331783	1	13261	Wei_Nature_2022_生殖系
10	3750	3890	141	38761813	38761953	141	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	16149	16569	421	41734067	41734067	1	420	Wei_Nature_2022_肿瘤
10			12019	42079430	42079949	520	11499	Nyuwa基因组资源NUMTs
10	3750	3890	141	42210525	42210665	141	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	8600	8666	67	43948675	43948676	2	65	Wei_Nature_2022_生殖系
10	802	953	152	45190148	45190150	3	149	Nyuwa基因组资源NUMTs
10	6595	6702	108	46477628	46477628	1	107	Wei_Nature_2022_肿瘤
10	577	1015	439	46706107	46706545	439	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10				46707251	46707320	70		Tao_Genes_2023
10				47633080	47633149	70		Tao_Genes_2023
10	577	1015	439	47633857	47634295	439	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	15398	15781	384	48783823	48783823	1	383	Wei_Nature_2022_肿瘤
10	64	16462	16399	50481103	50481103	1	16398	Wei_Nature_2022_肿瘤
10	74	144	71	50817131	50817132	2	69	Wei_Nature_2022_生殖系
10			7305	51219557	51219557	1	7304	Nyuwa基因组资源NUMTs
10	13613	14217	605	51498378	51498378	1	604	Wei_Nature_2022_生殖系
10	13613	14217	605	51524274	51524274	1	604	Wei_Nature_2022_生殖系
10	16427	16528	102	52488769	52488770	2	100	Wei_Nature_2022_生殖系
10	867	3339	2473	52518463	52518465	3	2470	Wei_Nature_2022_生殖系
10	8388	10031	1644	54984482	54984484	3	1641	Wei_Nature_2022_生殖系
10	2814	2880	67	55059960	55059963	4	63	Wei_Nature_2022_生殖系
10			15802	55256358	55256358	1	15801	Nyuwa基因组资源NUMTs
10	11	60	50	55597036	55597086	51	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	575	2962	2388	55597816	55600086	2271	117	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	2801	3165	365	55600373	55600735	363	2	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	14255	14337	83	56098226	56098227	2	81	Nyuwa基因组资源NUMTs
10	8585	8658	74	56611502	56611502	1	73	Wei_Nature_2022_生殖系
10	15288	15546	259	58194701	58194702	2	257	Nyuwa基因组资源NUMTs
10	9504	9504	1	60794843	60794843	1	0	Wei_Nature_2022_肿瘤
10	1286	1431	146	61638452	61638452	1	145	Wei_Nature_2022_生殖系
10	13804	14432	629	62382772	62382772	1	628	Wei_Nature_2022_生殖系
10	9103	9249	147	63089259	63089259	1	146	Wei_Nature_2022_生殖系
10	15493	15620	128	63369381	63369381	1	127	Wei_Nature_2022_生殖系
10	15312	15436	125	66376140	66376140	1	124	Wei_Nature_2022_生殖系
10	12492	12607	116	67362670	67362671	2	114	Wei_Nature_2022_生殖系
10	13805	13934	130	68251031	68251065	35	95	Wei_Nature_2022_生殖系
10	8093	8204	112	69155315	69155426	112	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	6780	6847	68	69177241	69177242	2	66	Nyuwa基因组资源NUMTs
10	5472	9034	3563	69589879	69593372	3494	69	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	3293	9034	5742	69589879	69596450	6572	830	Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本2_585_高置信
10	3821	7698	3878	69591150	69595925	4776	898	Daniela_Lascaro_BMC_Genomics_2008
10	4503	5433	931	69594018	69594936	919	12	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	3293	4488	1196	69595258	69596450	1193	3	Calabrese_BMCBioinformatics_2012_低置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	12744	12857	114	70793304	70793308	5	109	Wei_Nature_2022_生殖系
10	13836	13965	130	74652183	74652186	4	126	Nyuwa基因组资源NUMTs
10	5114	5114	1	75429787	75429787	1	0	Wei_Nature_2022_肿瘤
10	3421	3596	176	75504488	75504490	3	173	Wei_Nature_2022_生殖系
10	3811	4020	210	75694539	75694542	4	206	Wei_Nature_2022_生殖系
10	12052	12145	94	77237646	77237647	2	92	Wei_Nature_2022_生殖系
10	2928	3057	130	77351186	77351187	2	128	Nyuwa基因组资源NUMTs
10	3940	4058	119	77389395	77389399	5	114	Wei_Nature_2022_生殖系
10	6798	6904	107	78769260	78769263	4	103	Nyuwa基因组资源NUMTs;Wei_Nature_2022_生殖系
10	2325	2531	207	79318300	79318305	6	201	Wei_Nature_2022_生殖系
10	5804	5870	67	79411226	79411293	68	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	16274	16569	296	79853788	79853788	1	295	Wei_Nature_2022_肿瘤
10	48	15221	15174	80824207	80824216	10	15164	Wei_Nature_2022_生殖系
10	2	148	147	83908787	83908787	1	146	Wei_Nature_2022_生殖系
10	343	467	125	84137795	84137796	2	123	Wei_Nature_2022_生殖系
10	12870	12964	95	85509647	85509654	8	87	Wei_Nature_2022_生殖系
10	14666	16066	1401	87169872	87169876	5	1396	Wei_Nature_2022_生殖系
10	84	16179	16096	87370106	87370106	1	16095	Wei_Nature_2022_肿瘤
10	16110	16569	460	87507865	87507865	1	459	Wei_Nature_2022_肿瘤
10	6434	6596	163	87780456	87780457	2	161	Wei_Nature_2022_生殖系
10	14946	15161	216	88379200	88379201	2	214	Nyuwa基因组资源NUMTs
10	4512	9024	4513	88498849	88498852	4	4509	Nyuwa基因组资源NUMTs
10	12506	12996	491	89786624	89787110	487	4	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	1103	1280	178	90373860	90373860	1	177	Nyuwa基因组资源NUMTs
10	5382	5382	1	91754215	91754216	2	1	Wei_Nature_2022_生殖系
10	1087	1193	107	92516813	92516813	1	106	Wei_Nature_2022_生殖系
10				94763349	94763754	406		Tao_Genes_2023
10	11308	11764	457	94774172	94774628	457	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	11308	12174	867	94940259	94941121	863	4	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	9477	9556	80	96369740	96369740	1	79	Wei_Nature_2022_生殖系
10	11512	11637	126	96650909	96651032	124	2	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10				96866433	96866539	107		Tao_Genes_2023
10	12124	12377	254	99306555	99306558	4	250	Wei_Nature_2022_生殖系
10	11543	11616	74	99434454	99434454	1	73	Wei_Nature_2022_生殖系
10	5805	6488	684	99471043	99471043	1	683	Wei_Nature_2022_肿瘤
10	11234	11299	66	99548646	99548647	2	64	Wei_Nature_2022_生殖系
10	8281	8813	533	100057383	100057915	533	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Daniela_Lascaro_BMC_Genomics_2008;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	12790	12932	143	100335149	100335153	5	138	Wei_Nature_2022_生殖系
10	8367	8580	214	100821694	100821707	14	200	Wei_Nature_2022_生殖系
10	3202	6282	3081	101288228	101288228	1	3080	Wei_Nature_2022_生殖系
10	3202	6282	3081	101613572	101613572	1	3080	Wei_Nature_2022_生殖系
10	6316	6386	71	102013801	102013809	9	62	Wei_Nature_2022_生殖系
10	10632	10728	97	103767701	103767708	8	89	Wei_Nature_2022_生殖系
10	6818	6894	77	103876135	103876136	2	75	Wei_Nature_2022_生殖系
10	6991	7169	179	104011145	104011145	1	178	Wei_Nature_2022_生殖系
10	7316	7489	174	107176425	107176430	6	168	Wei_Nature_2022_生殖系
10				111833499	111833617	119		Tao_Genes_2023
10	8997	9198	202	111943998	111943999	2	200	Nyuwa基因组资源NUMTs
10	346	459	114	112894578	112894690	113	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	13263	13370	108	115154183	115154183	1	107	Nyuwa基因组资源NUMTs
10	1111	14212	13102	117033609	117033619	11	13091	Wei_Nature_2022_生殖系
10	11642	11772	131	117370781	117370783	3	128	Wei_Nature_2022_生殖系
10	11657	11786	130	118511164	118511165	2	128	Nyuwa基因组资源NUMTs
10	3358	3529	172	119838008	119838180	173	1	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	959	1262	304	120508524	120508524	1	303	Wei_Nature_2022_肿瘤
10	3713	3782	70	120836862	120836863	2	68	Nyuwa基因组资源NUMTs
10	6228	6411	184	124191038	124191057	20	164	Wei_Nature_2022_生殖系
10	12562	12623	62	124918207	124918213	7	55	Wei_Nature_2022_生殖系
10	5743	5890	148	125819798	125819937	140	8	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	8453	8589	137	126805899	126805903	5	132	Wei_Nature_2022_生殖系
10	523	2117	1595	128980435	128980435	1	1594	Wei_Nature_2022_生殖系
10	523	2117	1595	128983270	128983270	1	1594	Wei_Nature_2022_生殖系
10	4354	4422	69	130131136	130131204	69	0	Calabrese_BMCBioinformatics_2012_低置信;Calabrese_BMCBioinformatics_2012_高置信;Simone_BMC_Genomics_2011_版本1_766_HSP;Simone_BMC_Genomics_2011_版本2_585_高置信;Tao_Genes_2023;UCSC_https://hgdownload.soe.ucsc.edu/goldenPath/hg18/database/
10	13024	13160	137	131645821	131645823	3	134	Nyuwa基因组资源NUMTs
10	10352	10994	643	132020023	132020024	2	641	Nyuwa基因组资源NUMTs
10	10289	10432	144	132911141	132911143	3	141	Wei_Nature_2022_生殖系
11	7924	15848	7925	793798	793798	1	7924	Nyuwa基因组资源NUMTs
11	6263	6328	66	877324	877328	5	61	Nyuwa基因组资源NUMTs
