sampleID	chr	strand	pointGroup	Group	readsCount	pos	type
1000434	chr3	+	nu_Tstart_Bright	nuright	8	93470528.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	6	93470529.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	9	93470530.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	40	93470531.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	21	93470532.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	12	93470533.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	15	93470534.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	12	93470535.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	19	93470536.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	20	93470537.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	22	93470538.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	73	93470539.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	102	93470540.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	41	93470541.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	23	93470542.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	20	93470543.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	8	93470544.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	3	93470545.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	2	93470546.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	4	93470547.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	3	93470548.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	6	93470549.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	21	93470550.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	6	93470551.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	4	93470552.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	4	93470553.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	2	93470554.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	9	93470555.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	12	93470556.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	11	93470557.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	9	93470558.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	5	93470560.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	7	93470561.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	4	93470562.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	12	93470563.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	9	93470564.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	8	93470565.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	2	93470566.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	10	93470567.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	10	93470568.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	116	93470569.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	26	93470570.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	17	93470571.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	23	93470572.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	25	93470573.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	24	93470574.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	21	93470575.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	31	93470576.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	22	93470577.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	27	93470578.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	15	93470579.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	23	93470580.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	19	93470581.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	23	93470582.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	27	93470583.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	20	93470584.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	13	93470585.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	23	93470586.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	22	93470587.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	15	93470588.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	25	93470589.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	13	93470590.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	20	93470591.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	12	93470592.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	15	93470593.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	54	93470594.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	24	93470595.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	25	93470596.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	25	93470597.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	21	93470598.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	15	93470599.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	42	93470600.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	43	93470601.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	28	93470602.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	43	93470603.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	27	93470604.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	45	93470605.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	59	93470606.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	55	93470607.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	34	93470608.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	32	93470609.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	33	93470610.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	26	93470611.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	31	93470612.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	30	93470613.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	28	93470614.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	29	93470615.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	24	93470616.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	35	93470617.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	34	93470618.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	20	93470619.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	36	93470620.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	34	93470621.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	38	93470622.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	27	93470623.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	43	93470624.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	25	93470625.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	19	93470626.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	25	93470627.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	74	93470628.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	41	93470629.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	47	93470630.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	34	93470631.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	835	93470632.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	160	93470633.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	68	93470634.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	100	93470635.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	59	93470636.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	67	93470637.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	33	93470638.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	143	93470639.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	54	93470640.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	77	93470641.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	129	93470642.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	777	93470643.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	748	93470644.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	789	93470645.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1392	93470646.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1286	93470647.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1284	93470648.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1198	93470649.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1070	93470650.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	760	93470651.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1033	93470652.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	903	93470653.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	814	93470654.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	382	93470655.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	7	93470656.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1	93470724.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1	93470730.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1	93470746.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1	93470752.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1	93470767.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1	93470779.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1	93540208.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1	93563347.0	all
1000434	chr3	+	nu_Tstart_Bright	nuright	1	93618258.0	all
1000434	chr9	+	nu_Tend_Bleft	nuleft	1	129089.0	all
1000434	chr9	+	nu_Tend_Bleft	nuleft	17	129767.0	all
1000434	chr9	+	nu_Tend_Bleft	nuleft	1	129846.0	all
1000434	chr9	+	nu_Tend_Bleft	nuleft	1	129858.0	all
1000434	chr9	+	nu_Tend_Bleft	nuleft	1	129880.0	all
1000434	chr9	+	nu_Tend_Bleft	nuleft	1	130169.0	all
1000434	chr9	+	nu_Tstart_Bright	nuright	1	129268.0	all
1000434	chr9	+	nu_Tstart_Bright	nuright	1	129542.0	all
1000434	chr9	+	nu_Tstart_Bright	nuright	1	129551.0	all
1000434	chr9	+	nu_Tstart_Bright	nuright	1	129621.0	all
1000434	chr9	+	nu_Tstart_Bright	nuright	1	129657.0	all
1000434	chrM	-	mt_Tstart	mt_Tstart	5	6224.0	all
1000434	chrM	-	mt_Tstart	mt_Tstart	1	6313.0	all
1000434	chrM	-	mt_Tstart	mt_Tstart	1	6328.0	all
1000434	chrM	-	mt_Tstart	mt_Tstart	1	6329.0	all
1000434	chrM	-	mt_Tstart	mt_Tstart	2	6337.0	all
1000434	chrM	-	mt_Tstart	mt_Tstart	1	6345.0	all
1000434	chrM	-	mt_Tstart	mt_Tstart	2	6357.0	all
1000434	chrM	-	mt_Tstart	mt_Tstart	1	6360.0	all
1000434	chrM	-	mt_Tstart	mt_Tstart	1	6365.0	all
1000434	chrM	-	mt_Tstart	mt_Tstart	1	6366.0	all
1000434	chrM	-	mt_Tstart	mt_Tstart	1	6381.0	all
1000434	chrM	-	mt_Tstart	mt_Tstart	1	6385.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	100144275.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	100144788.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	25	100145018.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	100145019.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	4	100145038.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	2	100145043.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	2	100145050.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	2	100145056.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	4	100145057.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	2	100145058.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	100145071.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	100145081.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	100145082.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	100145105.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	100145112.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	100145117.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	100145134.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	100144625.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	100144638.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	100144644.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	100144660.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	100144667.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	100144673.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	100144682.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	100144698.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	100144709.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	100144726.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	100144727.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	100144872.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	2	100145515.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	23	11498.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	2	11502.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	11505.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	11512.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	49861853.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	49861879.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	49861925.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	11	49862017.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	49862054.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	49862090.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	49862098.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	49862105.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	49862155.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	49862159.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	49862160.0	all
1000592	chr11	+	nu_Tend_Bleft	nuleft	1	49862238.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	49861694.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	49861769.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	49861786.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	49862285.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	2	49862286.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	49862359.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	49862363.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	49862364.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	49862365.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	2	49862386.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	49862390.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	2	49862400.0	all
1000592	chr11	+	nu_Tstart_Bright	nuright	1	49862407.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	4	16088.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	1	22520898.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	1	22520946.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	1	22521425.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	1	22521432.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	6	22521434.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	6	22521435.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	4	22521436.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	10	22521437.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	6	22521438.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	5	22521439.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	8	22521440.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	4	22521441.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	7	22521442.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	8	22521443.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	6	22521444.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	7	22521445.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	12	22521446.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	4	22521447.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	5	22521448.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	5	22521449.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	6	22521450.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	5	22521451.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	2	22521452.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	5	22521453.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	3	22521454.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	1	22521455.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	11	22521456.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	11	22521457.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	8	22521458.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	6	22521459.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	50	22521460.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	9	22521461.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	1	22521486.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	1	22521551.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	1	22521839.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	1	22521985.0	all
1000592	chr17	+	nu_Tend_Bleft	nuleft	1	22522000.0	all
1000592	chr17	+	nu_Tstart_Bright	nuright	2	22520788.0	all
1000592	chr17	+	nu_Tstart_Bright	nuright	1	22520868.0	all
1000592	chr17	+	nu_Tstart_Bright	nuright	1	22521243.0	all
1000592	chr17	+	nu_Tstart_Bright	nuright	1	22521796.0	all
1000592	chrM	+	mt_Tend	mt_Tend	1	16564.0	all
1000592	chrM	+	mt_Tend	mt_Tend	1	16566.0	all
1000592	chrM	+	mt_Tend	mt_Tend	1	16568.0	all
1000592	chrM	+	mt_Tend	mt_Tend	335	16569.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	11	133740654.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	1	133740701.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	1	133740704.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	1	133740708.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	1	133740723.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	1	133740725.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	2	133740740.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	1	133740750.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	1	133740754.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	1	133740768.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	1	133740780.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	1	133740786.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	1	133740795.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	1	133740801.0	all
1000592	chr2	+	nu_Tend_Bleft	nuleft	2	133741291.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133740379.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133740821.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741141.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741151.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741156.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741157.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741166.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741168.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	2	133741180.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741181.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741188.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741190.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741194.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741199.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741200.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741219.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741222.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	2	133741233.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741235.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741239.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741240.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741241.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	2	133741245.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741247.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741252.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741256.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741266.0	all
1000592	chr2	+	nu_Tstart_Bright	nuright	1	133741353.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	13634.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	13650.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	13668.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	13680.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	13683.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	2	13684.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	13709.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	10	16399.0	all
1000592	chr4	+	nu_Tend_Bleft	nuleft	10	126419044.0	all
1000592	chr4	+	nu_Tend_Bleft	nuleft	2	126419089.0	all
1000592	chr4	+	nu_Tend_Bleft	nuleft	2	126419093.0	all
1000592	chr4	+	nu_Tend_Bleft	nuleft	1	126419109.0	all
1000592	chr4	+	nu_Tend_Bleft	nuleft	1	126419125.0	all
1000592	chr4	+	nu_Tend_Bleft	nuleft	1	126419129.0	all
1000592	chr4	+	nu_Tend_Bleft	nuleft	1	126419130.0	all
1000592	chr4	+	nu_Tend_Bleft	nuleft	1	126419142.0	all
1000592	chr4	+	nu_Tend_Bleft	nuleft	1	126419148.0	all
1000592	chr4	+	nu_Tend_Bleft	nuleft	1	126419657.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	2	126418284.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	2	126418541.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418549.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418557.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418563.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	2	126418566.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418582.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418584.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418590.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418591.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418593.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418603.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418614.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418615.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	2	126418642.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418659.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418660.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	2	126418674.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418677.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418680.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418899.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418915.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418916.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	2	126418924.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418925.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418935.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418977.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126418982.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126419039.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126419043.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126419048.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126419050.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126419053.0	all
1000592	chr4	+	nu_Tstart_Bright	nuright	1	126419408.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	14029.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	11	14030.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	14032.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	14046.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	14056.0	all
1000592	chr9	+	nu_Tend_Bleft	nuleft	1	129411.0	all
1000592	chr9	+	nu_Tend_Bleft	nuleft	12	129767.0	all
1000592	chr9	+	nu_Tend_Bleft	nuleft	1	129821.0	all
1000592	chr9	+	nu_Tend_Bleft	nuleft	1	129837.0	all
1000592	chr9	+	nu_Tend_Bleft	nuleft	1	129845.0	all
1000592	chr9	+	nu_Tend_Bleft	nuleft	1	129888.0	all
1000592	chr9	+	nu_Tend_Bleft	nuleft	1	129904.0	all
1000592	chr9	+	nu_Tend_Bleft	nuleft	1	129910.0	all
1000592	chr9	+	nu_Tstart_Bright	nuright	1	129549.0	all
1000592	chr9	+	nu_Tstart_Bright	nuright	1	129622.0	all
1000592	chr9	+	nu_Tstart_Bright	nuright	1	129766.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	6224.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	6229.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	6309.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	2	6315.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	6319.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	6341.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	6345.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	6347.0	all
1000592	chrM	-	mt_Tstart	mt_Tstart	1	6361.0	all
1000592	chr9	+	nu_Tend_Bleft	nuleft	1	65724890.0	all
