GroupID	Index	POS	CHR	mergedClusterID
1668	0	131385476	chr2	1668_chr2
1668	0	131385539	chr2	1668_chr2
1668	0	131385547	chr2	1668_chr2
1668	0	131385563	chr2	1668_chr2
1668	0	131385569	chr2	1668_chr2
1668	0	131385578	chr2	1668_chr2
1668	0	131385704	chr2	1668_chr2
1668	0	131385751	chr2	1668_chr2
1668	0	131385759	chr2	1668_chr2
1668	0	131385997	chr2	1668_chr2
1668	0	131386048	chr2	1668_chr2
1669	0	131389680	chr2	1669_chr2
1669	0	131389681	chr2	1669_chr2
1670	0	131395507	chr2	1670_chr2
1671	0	131534855	chr2	1671_chr2
1672	0	131558420	chr2	1672_chr2
1673	0	131599526	chr2	1673_chr2
1674	0	131639492	chr2	1674_chr2
1675	0	131692525	chr2	1675_chr2
1676	0	131820139	chr2	1676_chr2
1677	0	131922777	chr2	1677_chr2
1678	0	131966115	chr2	1678_chr2
1679	0	131996636	chr2	1679_chr2
1679	0	131997058	chr2	1679_chr2
1680	0	132187166	chr2	1680_chr2
1680	0	132187169	chr2	1680_chr2
1680	0	132187170	chr2	1680_chr2
1681	0	132393790	chr2	1681_chr2
1682	0	132512064	chr2	1682_chr2
1683	0	132519711	chr2	1683_chr2
1684	0	132572605	chr2	1684_chr2
1685	0	132580962	chr2	1685_chr2
1685	0	132580964	chr2	1685_chr2
1686	0	132620948	chr2	1686_chr2
1687	0	132749216	chr2	1687_chr2
1688	0	132764851	chr2	1688_chr2
1689	0	132786995	chr2	1689_chr2
1690	0	132810345	chr2	1690_chr2
1691	0	132867881	chr2	1691_chr2
1692	0	132947009	chr2	1692_chr2
1693	0	132976826	chr2	1693_chr2
1694	0	133071731	chr2	1694_chr2
1694	0	133071834	chr2	1694_chr2
1695	0	133217183	chr2	1695_chr2
1696	0	133219117	chr2	1696_chr2
1697	0	133322776	chr2	1697_chr2
1698	0	133357059	chr2	1698_chr2
1699	0	133538897	chr2	1699_chr2
1699	0	133538898	chr2	1699_chr2
1699	0	133538898	chr2	1699_chr2
1699	0	133538900	chr2	1699_chr2
1699	0	133538900	chr2	1699_chr2
1699	0	133538903	chr2	1699_chr2
1699	0	133538903	chr2	1699_chr2
1699	0	133538904	chr2	1699_chr2
1699	0	133538904	chr2	1699_chr2
1699	0	133538905	chr2	1699_chr2
1699	0	133538906	chr2	1699_chr2
1699	0	133538908	chr2	1699_chr2
1699	0	133538909	chr2	1699_chr2
1699	0	133538910	chr2	1699_chr2
1699	0	133538910	chr2	1699_chr2
1699	0	133538915	chr2	1699_chr2
1700	0	133552678	chr2	1700_chr2
1701	0	133573894	chr2	1701_chr2
1702	0	133576675	chr2	1702_chr2
1703	0	133695810	chr2	1703_chr2
1704	0	133706805	chr2	1704_chr2
1705	0	133740615	chr2	1705_chr2
1706	0	133793829	chr2	1706_chr2
1707	0	133803440	chr2	1707_chr2
1708	0	133942578	chr2	1708_chr2
1709	0	133984050	chr2	1709_chr2
1710	0	134041131	chr2	1710_chr2
1711	0	134114075	chr2	1711_chr2
1712	0	134199778	chr2	1712_chr2
1713	0	134209139	chr2	1713_chr2
1713	0	134209140	chr2	1713_chr2
1713	0	134209140	chr2	1713_chr2
1713	0	134209141	chr2	1713_chr2
1713	0	134209141	chr2	1713_chr2
1713	0	134209142	chr2	1713_chr2
1713	0	134209142	chr2	1713_chr2
1713	0	134209143	chr2	1713_chr2
1713	0	134209143	chr2	1713_chr2
1713	0	134209144	chr2	1713_chr2
1713	0	134209144	chr2	1713_chr2
1713	0	134209145	chr2	1713_chr2
1713	0	134209145	chr2	1713_chr2
1713	0	134209146	chr2	1713_chr2
1713	0	134209146	chr2	1713_chr2
1713	0	134209147	chr2	1713_chr2
1713	0	134209147	chr2	1713_chr2
1713	0	134209148	chr2	1713_chr2
1713	0	134209148	chr2	1713_chr2
1713	0	134209149	chr2	1713_chr2
1713	0	134209149	chr2	1713_chr2
1713	0	134209150	chr2	1713_chr2
1713	0	134209151	chr2	1713_chr2
1713	0	134209151	chr2	1713_chr2
1713	0	134209152	chr2	1713_chr2
1713	0	134209152	chr2	1713_chr2
1713	0	134209155	chr2	1713_chr2
1714	0	134225562	chr2	1714_chr2
1715	0	134296980	chr2	1715_chr2
1716	0	134304791	chr2	1716_chr2
1717	0	134315954	chr2	1717_chr2
1718	0	134324107	chr2	1718_chr2
1719	0	134382849	chr2	1719_chr2
1720	0	134435649	chr2	1720_chr2
1721	0	134450845	chr2	1721_chr2
1722	0	134529367	chr2	1722_chr2
1723	0	134582837	chr2	1723_chr2
1724	0	134656283	chr2	1724_chr2
1725	0	134657776	chr2	1725_chr2
1726	0	134806982	chr2	1726_chr2
1727	0	134927180	chr2	1727_chr2
1728	0	134981877	chr2	1728_chr2
1729	0	135227378	chr2	1729_chr2
1730	0	135262335	chr2	1730_chr2
1731	0	135331202	chr2	1731_chr2
1732	0	135443058	chr2	1732_chr2
1733	0	135495682	chr2	1733_chr2
1734	0	135506616	chr2	1734_chr2
1735	0	135630278	chr2	1735_chr2
1735	0	135630282	chr2	1735_chr2
1736	0	135809944	chr2	1736_chr2
1737	0	135943617	chr2	1737_chr2
1738	0	136121590	chr2	1738_chr2
1739	0	136158038	chr2	1739_chr2
1740	0	136214798	chr2	1740_chr2
1741	0	136278870	chr2	1741_chr2
1742	0	136307915	chr2	1742_chr2
1743	0	136374595	chr2	1743_chr2
1744	0	136406725	chr2	1744_chr2
1745	0	136480676	chr2	1745_chr2
1746	0	136520662	chr2	1746_chr2
1747	0	136523900	chr2	1747_chr2
1748	0	136530988	chr2	1748_chr2
1749	0	136663900	chr2	1749_chr2
1750	0	136689781	chr2	1750_chr2
1751	0	136745659	chr2	1751_chr2
1752	0	136820907	chr2	1752_chr2
1753	0	136902571	chr2	1753_chr2
1754	0	136913789	chr2	1754_chr2
1755	0	136998919	chr2	1755_chr2
1756	0	137090487	chr2	1756_chr2
1757	0	137170507	chr2	1757_chr2
1758	0	137220192	chr2	1758_chr2
1759	0	137231370	chr2	1759_chr2
1760	0	137258722	chr2	1760_chr2
1761	0	137294084	chr2	1761_chr2
1762	0	137328777	chr2	1762_chr2
1763	0	137359662	chr2	1763_chr2
1764	0	137385256	chr2	1764_chr2
1765	0	137581763	chr2	1765_chr2
1766	0	137654840	chr2	1766_chr2
1767	0	137726561	chr2	1767_chr2
1767	0	137726630	chr2	1767_chr2
1768	0	137777026	chr2	1768_chr2
1769	0	137796361	chr2	1769_chr2
1770	0	137835171	chr2	1770_chr2
1771	0	137881989	chr2	1771_chr2
1772	0	137951475	chr2	1772_chr2
1773	0	138073353	chr2	1773_chr2
1774	0	138194628	chr2	1774_chr2
1775	0	138306198	chr2	1775_chr2
1776	0	138344396	chr2	1776_chr2
1777	0	138352572	chr2	1777_chr2
1778	0	138413591	chr2	1778_chr2
1779	0	138459466	chr2	1779_chr2
1779	0	138459467	chr2	1779_chr2
1779	0	138459467	chr2	1779_chr2
1779	0	138459468	chr2	1779_chr2
1779	0	138459468	chr2	1779_chr2
1779	0	138459469	chr2	1779_chr2
1779	0	138459469	chr2	1779_chr2
1779	0	138459470	chr2	1779_chr2
1779	0	138459470	chr2	1779_chr2
1779	0	138459471	chr2	1779_chr2
1779	0	138459471	chr2	1779_chr2
1779	0	138459474	chr2	1779_chr2
1779	0	138459475	chr2	1779_chr2
1780	0	138493439	chr2	1780_chr2
1781	0	138521136	chr2	1781_chr2
1782	0	138734000	chr2	1782_chr2
1783	0	138811237	chr2	1783_chr2
1784	0	138928701	chr2	1784_chr2
1785	0	138959318	chr2	1785_chr2
1786	0	138976896	chr2	1786_chr2
1787	0	139081811	chr2	1787_chr2
1788	0	139218363	chr2	1788_chr2
1789	0	139220878	chr2	1789_chr2
1790	0	139244021	chr2	1790_chr2
1790	0	139244033	chr2	1790_chr2
1790	0	139244136	chr2	1790_chr2
1791	0	139285792	chr2	1791_chr2
1792	0	139333477	chr2	1792_chr2
1793	0	139441546	chr2	1793_chr2
1794	0	139468126	chr2	1794_chr2
1795	0	139518724	chr2	1795_chr2
1796	0	139559115	chr2	1796_chr2
1797	0	139592010	chr2	1797_chr2
1798	0	139603497	chr2	1798_chr2
1799	0	139889789	chr2	1799_chr2
1800	0	140076513	chr2	1800_chr2
1801	0	140090436	chr2	1801_chr2
1802	0	140097468	chr2	1802_chr2
1803	0	140220128	chr2	1803_chr2
1803	0	140220370	chr2	1803_chr2
1803	0	140220417	chr2	1803_chr2
1803	0	140220953	chr2	1803_chr2
1803	0	140221098	chr2	1803_chr2
1803	0	140221186	chr2	1803_chr2
1803	0	140221455	chr2	1803_chr2
1803	0	140221470	chr2	1803_chr2
1803	0	140221603	chr2	1803_chr2
1803	0	140221936	chr2	1803_chr2
1803	0	140222103	chr2	1803_chr2
1803	0	140222682	chr2	1803_chr2
1803	0	140223076	chr2	1803_chr2
1803	0	140223095	chr2	1803_chr2
1803	0	140223164	chr2	1803_chr2
1803	0	140223301	chr2	1803_chr2
1803	0	140223479	chr2	1803_chr2
1803	0	140223621	chr2	1803_chr2
1803	0	140223639	chr2	1803_chr2
1803	0	140223719	chr2	1803_chr2
1803	0	140223795	chr2	1803_chr2
1803	0	140223922	chr2	1803_chr2
1804	0	140238467	chr2	1804_chr2
1805	0	140252062	chr2	1805_chr2
1805	0	140252063	chr2	1805_chr2
1805	0	140252067	chr2	1805_chr2
1805	0	140252067	chr2	1805_chr2
1805	0	140252069	chr2	1805_chr2
1805	0	140252069	chr2	1805_chr2
1806	0	140376921	chr2	1806_chr2
1807	0	140399629	chr2	1807_chr2
1808	0	140559365	chr2	1808_chr2
1809	0	140576778	chr2	1809_chr2
1810	0	140609737	chr2	1810_chr2
1811	0	140709145	chr2	1811_chr2
1811	0	140709190	chr2	1811_chr2
1812	0	140718604	chr2	1812_chr2
1813	0	140734791	chr2	1813_chr2
1814	0	140749857	chr2	1814_chr2
1815	0	140843055	chr2	1815_chr2
1815	0	140843055	chr2	1815_chr2
1815	0	140843056	chr2	1815_chr2
1815	0	140843056	chr2	1815_chr2
1815	0	140843057	chr2	1815_chr2
1815	0	140843057	chr2	1815_chr2
1815	0	140843058	chr2	1815_chr2
1815	0	140843058	chr2	1815_chr2
1815	0	140843059	chr2	1815_chr2
1815	0	140843059	chr2	1815_chr2
1815	0	140843060	chr2	1815_chr2
1815	0	140843060	chr2	1815_chr2
1815	0	140843061	chr2	1815_chr2
1815	0	140843061	chr2	1815_chr2
1815	0	140843062	chr2	1815_chr2
1815	0	140843062	chr2	1815_chr2
1815	0	140843063	chr2	1815_chr2
1815	0	140843063	chr2	1815_chr2
1815	0	140843064	chr2	1815_chr2
1815	0	140843064	chr2	1815_chr2
1815	0	140843065	chr2	1815_chr2
1815	0	140843065	chr2	1815_chr2
1815	0	140843066	chr2	1815_chr2
1815	0	140843067	chr2	1815_chr2
1815	0	140843068	chr2	1815_chr2
1815	0	140843068	chr2	1815_chr2
1815	0	140843069	chr2	1815_chr2
1815	0	140843070	chr2	1815_chr2
1815	0	140843071	chr2	1815_chr2
1815	0	140843072	chr2	1815_chr2
1815	0	140843077	chr2	1815_chr2
1816	0	140941418	chr2	1816_chr2
1817	0	141186566	chr2	1817_chr2
1818	0	141248662	chr2	1818_chr2
1819	0	141300366	chr2	1819_chr2
1820	0	141373981	chr2	1820_chr2
1821	0	141422292	chr2	1821_chr2
1822	0	141429635	chr2	1822_chr2
1823	0	141436075	chr2	1823_chr2
1824	0	141475563	chr2	1824_chr2
1825	0	141506347	chr2	1825_chr2
1826	0	141599043	chr2	1826_chr2
1826	0	141599044	chr2	1826_chr2
1826	0	141599045	chr2	1826_chr2
1826	0	141599045	chr2	1826_chr2
1826	0	141599046	chr2	1826_chr2
1827	0	141624016	chr2	1827_chr2
1828	0	141645470	chr2	1828_chr2
1829	0	142051321	chr2	1829_chr2
1830	0	142116161	chr2	1830_chr2
1831	0	142149981	chr2	1831_chr2
1832	0	142221532	chr2	1832_chr2
1833	0	142237375	chr2	1833_chr2
1834	0	142255241	chr2	1834_chr2
1835	0	142394791	chr2	1835_chr2
1836	0	142501604	chr2	1836_chr2
1837	0	142841725	chr2	1837_chr2
1838	0	142870360	chr2	1838_chr2
1838	0	142870361	chr2	1838_chr2
1838	0	142870361	chr2	1838_chr2
1838	0	142870362	chr2	1838_chr2
1838	0	142870362	chr2	1838_chr2
1838	0	142870363	chr2	1838_chr2
1838	0	142870363	chr2	1838_chr2
1838	0	142870364	chr2	1838_chr2
1838	0	142870365	chr2	1838_chr2
1838	0	142870365	chr2	1838_chr2
1838	0	142870366	chr2	1838_chr2
1838	0	142870366	chr2	1838_chr2
1838	0	142870367	chr2	1838_chr2
1838	0	142870367	chr2	1838_chr2
1838	0	142870368	chr2	1838_chr2
1838	0	142870368	chr2	1838_chr2
1838	0	142870369	chr2	1838_chr2
1838	0	142870369	chr2	1838_chr2
1838	0	142870370	chr2	1838_chr2
1838	0	142870373	chr2	1838_chr2
1838	0	142870374	chr2	1838_chr2
1839	0	142884692	chr2	1839_chr2
1840	0	143001446	chr2	1840_chr2
1841	0	143008328	chr2	1841_chr2
1842	0	143030364	chr2	1842_chr2
1843	0	143090401	chr2	1843_chr2
1843	0	143090652	chr2	1843_chr2
1843	0	143090769	chr2	1843_chr2
1843	0	143090832	chr2	1843_chr2
1843	0	143091001	chr2	1843_chr2
1843	0	143091064	chr2	1843_chr2
1844	0	143093260	chr2	1844_chr2
1844	0	143093736	chr2	1844_chr2
1845	0	143095207	chr2	1845_chr2
1845	0	143095332	chr2	1845_chr2
1845	0	143095541	chr2	1845_chr2
1845	0	143095636	chr2	1845_chr2
1845	0	143095674	chr2	1845_chr2
1845	0	143095727	chr2	1845_chr2
1845	0	143095891	chr2	1845_chr2
1845	0	143095933	chr2	1845_chr2
1845	0	143096367	chr2	1845_chr2
1845	0	143096561	chr2	1845_chr2
1845	0	143096597	chr2	1845_chr2
1845	0	143096944	chr2	1845_chr2
1845	0	143096957	chr2	1845_chr2
1845	0	143097062	chr2	1845_chr2
1845	0	143097071	chr2	1845_chr2
1845	0	143097113	chr2	1845_chr2
1845	0	143097132	chr2	1845_chr2
1845	0	143097282	chr2	1845_chr2
1845	0	143097333	chr2	1845_chr2
1845	0	143097661	chr2	1845_chr2
1845	0	143097686	chr2	1845_chr2
1845	0	143098049	chr2	1845_chr2
1845	0	143098099	chr2	1845_chr2
1845	0	143098450	chr2	1845_chr2
1846	0	143099668	chr2	1846_chr2
1846	0	143100095	chr2	1846_chr2
1847	0	143116623	chr2	1847_chr2
1847	0	143116740	chr2	1847_chr2
1848	0	143119216	chr2	1848_chr2
1849	0	143273991	chr2	1849_chr2
1850	0	143294596	chr2	1850_chr2
1851	0	143330094	chr2	1851_chr2
1851	0	143330094	chr2	1851_chr2
1851	0	143330095	chr2	1851_chr2
1851	0	143330095	chr2	1851_chr2
1851	0	143330096	chr2	1851_chr2
1851	0	143330096	chr2	1851_chr2
1851	0	143330097	chr2	1851_chr2
1851	0	143330097	chr2	1851_chr2
1851	0	143330098	chr2	1851_chr2
1851	0	143330098	chr2	1851_chr2
1851	0	143330099	chr2	1851_chr2
1851	0	143330099	chr2	1851_chr2
1851	0	143330100	chr2	1851_chr2
1851	0	143330100	chr2	1851_chr2
1851	0	143330101	chr2	1851_chr2
1851	0	143330103	chr2	1851_chr2
1852	0	143377787	chr2	1852_chr2
1853	0	143392064	chr2	1853_chr2
1853	0	143392176	chr2	1853_chr2
1853	0	143392870	chr2	1853_chr2
1854	0	143663748	chr2	1854_chr2
1855	0	143667572	chr2	1855_chr2
1856	0	143841293	chr2	1856_chr2
1857	0	143849803	chr2	1857_chr2
1857	0	143849805	chr2	1857_chr2
1858	0	143898963	chr2	1858_chr2
1859	0	144008135	chr2	1859_chr2
1860	0	144231337	chr2	1860_chr2
1861	0	144307161	chr2	1861_chr2
1861	0	144307162	chr2	1861_chr2
1861	0	144307164	chr2	1861_chr2
1862	0	144525836	chr2	1862_chr2
1863	0	144563017	chr2	1863_chr2
1864	0	144661596	chr2	1864_chr2
1865	0	144767295	chr2	1865_chr2
1866	0	144842898	chr2	1866_chr2
1867	0	144905666	chr2	1867_chr2
1868	0	145040518	chr2	1868_chr2
1869	0	145130120	chr2	1869_chr2
1870	0	145155591	chr2	1870_chr2
1871	0	145167671	chr2	1871_chr2
1872	0	145222808	chr2	1872_chr2
1873	0	145402831	chr2	1873_chr2
1874	0	145517227	chr2	1874_chr2
1875	0	145549276	chr2	1875_chr2
1876	0	145562602	chr2	1876_chr2
1877	0	145655974	chr2	1877_chr2
1878	0	145768702	chr2	1878_chr2
1879	0	145823618	chr2	1879_chr2
1880	0	145876204	chr2	1880_chr2
1881	0	146133805	chr2	1881_chr2
1882	0	146170602	chr2	1882_chr2
1883	0	146237500	chr2	1883_chr2
1884	0	146463338	chr2	1884_chr2
1885	0	146631109	chr2	1885_chr2
1886	0	146731709	chr2	1886_chr2
1887	0	146773845	chr2	1887_chr2
1888	0	146916964	chr2	1888_chr2
1889	0	146957765	chr2	1889_chr2
1890	0	146968885	chr2	1890_chr2
1891	0	147325421	chr2	1891_chr2
1892	0	147530818	chr2	1892_chr2
1893	0	147607288	chr2	1893_chr2
1894	0	147641908	chr2	1894_chr2
1895	0	147796624	chr2	1895_chr2
1896	0	148029731	chr2	1896_chr2
1897	0	148052716	chr2	1897_chr2
1898	0	148144382	chr2	1898_chr2
1899	0	148185338	chr2	1899_chr2
1900	0	148321580	chr2	1900_chr2
1901	0	148331154	chr2	1901_chr2
1902	0	148521007	chr2	1902_chr2
1903	0	148523979	chr2	1903_chr2
1904	0	148598686	chr2	1904_chr2
1905	0	148720440	chr2	1905_chr2
1906	0	148722455	chr2	1906_chr2
1907	0	148755294	chr2	1907_chr2
1908	0	148760865	chr2	1908_chr2
1909	0	148799704	chr2	1909_chr2
1910	0	148815177	chr2	1910_chr2
1911	0	148823078	chr2	1911_chr2
1912	0	148881500	chr2	1912_chr2
1912	0	148881694	chr2	1912_chr2
1912	0	148881726	chr2	1912_chr2
1912	0	148881727	chr2	1912_chr2
1912	0	148881728	chr2	1912_chr2
1912	0	148881729	chr2	1912_chr2
1912	0	148881729	chr2	1912_chr2
1912	0	148881730	chr2	1912_chr2
1912	0	148881730	chr2	1912_chr2
1912	0	148881731	chr2	1912_chr2
1912	0	148881731	chr2	1912_chr2
1912	0	148881732	chr2	1912_chr2
1912	0	148881732	chr2	1912_chr2
1912	0	148881733	chr2	1912_chr2
1912	0	148881733	chr2	1912_chr2
1912	0	148881734	chr2	1912_chr2
1912	0	148881734	chr2	1912_chr2
1912	0	148881735	chr2	1912_chr2
1912	0	148881736	chr2	1912_chr2
1912	0	148881736	chr2	1912_chr2
1912	0	148881737	chr2	1912_chr2
1912	0	148881737	chr2	1912_chr2
1912	0	148881738	chr2	1912_chr2
1912	0	148881738	chr2	1912_chr2
1912	0	148881739	chr2	1912_chr2
1912	0	148881739	chr2	1912_chr2
1912	0	148881740	chr2	1912_chr2
1912	0	148881740	chr2	1912_chr2
1912	0	148881741	chr2	1912_chr2
1912	0	148881741	chr2	1912_chr2
1912	0	148881742	chr2	1912_chr2
1912	0	148881742	chr2	1912_chr2
1912	0	148881743	chr2	1912_chr2
1912	0	148881743	chr2	1912_chr2
1912	0	148881744	chr2	1912_chr2
1912	0	148881744	chr2	1912_chr2
1912	0	148881745	chr2	1912_chr2
1912	0	148881745	chr2	1912_chr2
1912	0	148881746	chr2	1912_chr2
1912	0	148881747	chr2	1912_chr2
1912	0	148881747	chr2	1912_chr2
1912	0	148881748	chr2	1912_chr2
1912	0	148881748	chr2	1912_chr2
1912	0	148881749	chr2	1912_chr2
1912	0	148881749	chr2	1912_chr2
1912	0	148881750	chr2	1912_chr2
1912	0	148881750	chr2	1912_chr2
1912	0	148881751	chr2	1912_chr2
1912	0	148881751	chr2	1912_chr2
1912	0	148881752	chr2	1912_chr2
1912	0	148881752	chr2	1912_chr2
1912	0	148881753	chr2	1912_chr2
1912	0	148881753	chr2	1912_chr2
1912	0	148881754	chr2	1912_chr2
1912	0	148881754	chr2	1912_chr2
1912	0	148881755	chr2	1912_chr2
1912	0	148881755	chr2	1912_chr2
1912	0	148881756	chr2	1912_chr2
1912	0	148881757	chr2	1912_chr2
1912	0	148881757	chr2	1912_chr2
1912	0	148881758	chr2	1912_chr2
1912	0	148881758	chr2	1912_chr2
1912	0	148881759	chr2	1912_chr2
1912	0	148881760	chr2	1912_chr2
1912	0	148881761	chr2	1912_chr2
1912	0	148881761	chr2	1912_chr2
1912	0	148881762	chr2	1912_chr2
1912	0	148881762	chr2	1912_chr2
1912	0	148881763	chr2	1912_chr2
1912	0	148881764	chr2	1912_chr2
1912	0	148881765	chr2	1912_chr2
1912	0	148881766	chr2	1912_chr2
1912	0	148881766	chr2	1912_chr2
1912	0	148881767	chr2	1912_chr2
1912	0	148881767	chr2	1912_chr2
1912	0	148881768	chr2	1912_chr2
1912	0	148881769	chr2	1912_chr2
1912	0	148881770	chr2	1912_chr2
1912	0	148881771	chr2	1912_chr2
1912	0	148881771	chr2	1912_chr2
1912	0	148881772	chr2	1912_chr2
1912	0	148881774	chr2	1912_chr2
1912	0	148881775	chr2	1912_chr2
1912	0	148881775	chr2	1912_chr2
1912	0	148881783	chr2	1912_chr2
1912	0	148881785	chr2	1912_chr2
1912	0	148881786	chr2	1912_chr2
1912	0	148881786	chr2	1912_chr2
1912	0	148881789	chr2	1912_chr2
1912	0	148881800	chr2	1912_chr2
1913	0	149117862	chr2	1913_chr2
1914	0	149255835	chr2	1914_chr2
1915	0	149271430	chr2	1915_chr2
1916	0	149277344	chr2	1916_chr2
1917	0	149282320	chr2	1917_chr2
1918	0	149293412	chr2	1918_chr2
1919	0	149439172	chr2	1919_chr2
1920	0	149491104	chr2	1920_chr2
1921	0	149501592	chr2	1921_chr2
1922	0	149565436	chr2	1922_chr2
1923	0	149633114	chr2	1923_chr2
1923	0	149633116	chr2	1923_chr2
1923	0	149633117	chr2	1923_chr2
1923	0	149633118	chr2	1923_chr2
1923	0	149633119	chr2	1923_chr2
1923	0	149633120	chr2	1923_chr2
1923	0	149633121	chr2	1923_chr2
1923	0	149633121	chr2	1923_chr2
1923	0	149633122	chr2	1923_chr2
1923	0	149633122	chr2	1923_chr2
1923	0	149633123	chr2	1923_chr2
1923	0	149633124	chr2	1923_chr2
1923	0	149633124	chr2	1923_chr2
1924	0	149637616	chr2	1924_chr2
1925	0	149638933	chr2	1925_chr2
1926	0	149651224	chr2	1926_chr2
1927	0	149744120	chr2	1927_chr2
1928	0	149801648	chr2	1928_chr2
1929	0	150023934	chr2	1929_chr2
1930	0	150161223	chr2	1930_chr2
1931	0	150275919	chr2	1931_chr2
1932	0	150308993	chr2	1932_chr2
1933	0	150438046	chr2	1933_chr2
1934	0	150443282	chr2	1934_chr2
1935	0	150512790	chr2	1935_chr2
1936	0	150516340	chr2	1936_chr2
1937	0	150518630	chr2	1937_chr2
1938	0	150694508	chr2	1938_chr2
1939	0	150747048	chr2	1939_chr2
1940	0	150782321	chr2	1940_chr2
1941	0	150795723	chr2	1941_chr2
1942	0	150811975	chr2	1942_chr2
1943	0	150820215	chr2	1943_chr2
1944	0	150875172	chr2	1944_chr2
1945	0	150944639	chr2	1945_chr2
1946	0	151010094	chr2	1946_chr2
1946	0	151010096	chr2	1946_chr2
1946	0	151010097	chr2	1946_chr2
1946	0	151010100	chr2	1946_chr2
1946	0	151010101	chr2	1946_chr2
1946	0	151010102	chr2	1946_chr2
1946	0	151010103	chr2	1946_chr2
1946	0	151010104	chr2	1946_chr2
1946	0	151010104	chr2	1946_chr2
1946	0	151010105	chr2	1946_chr2
1946	0	151010105	chr2	1946_chr2
1946	0	151010106	chr2	1946_chr2
1946	0	151010106	chr2	1946_chr2
1946	0	151010107	chr2	1946_chr2
1946	0	151010107	chr2	1946_chr2
1946	0	151010108	chr2	1946_chr2
1946	0	151010108	chr2	1946_chr2
1946	0	151010109	chr2	1946_chr2
1946	0	151010109	chr2	1946_chr2
1946	0	151010110	chr2	1946_chr2
1946	0	151010110	chr2	1946_chr2
1946	0	151010111	chr2	1946_chr2
1946	0	151010112	chr2	1946_chr2
1946	0	151010112	chr2	1946_chr2
1946	0	151010113	chr2	1946_chr2
1946	0	151010113	chr2	1946_chr2
1946	0	151010114	chr2	1946_chr2
1946	0	151010114	chr2	1946_chr2
1946	0	151010115	chr2	1946_chr2
1946	0	151010115	chr2	1946_chr2
1946	0	151010116	chr2	1946_chr2
1946	0	151010117	chr2	1946_chr2
1946	0	151010117	chr2	1946_chr2
1946	0	151010119	chr2	1946_chr2
1947	0	151106521	chr2	1947_chr2
1948	0	151174767	chr2	1948_chr2
1949	0	151181313	chr2	1949_chr2
1950	0	151206379	chr2	1950_chr2
1951	0	151343582	chr2	1951_chr2
1952	0	151346693	chr2	1952_chr2
1953	0	151409243	chr2	1953_chr2
1954	0	151427513	chr2	1954_chr2
1954	0	151427514	chr2	1954_chr2
1955	0	151430436	chr2	1955_chr2
1956	0	151533845	chr2	1956_chr2
1957	0	151634952	chr2	1957_chr2
1958	0	151915350	chr2	1958_chr2
1959	0	151956401	chr2	1959_chr2
1960	0	152093244	chr2	1960_chr2
1961	0	152459369	chr2	1961_chr2
1962	0	152479711	chr2	1962_chr2
1963	0	152638895	chr2	1963_chr2
1964	0	152808355	chr2	1964_chr2
1965	0	152915550	chr2	1965_chr2
1965	0	152915558	chr2	1965_chr2
1965	0	152915559	chr2	1965_chr2
1965	0	152915559	chr2	1965_chr2
1965	0	152915560	chr2	1965_chr2
1966	0	153005457	chr2	1966_chr2
1967	0	153037052	chr2	1967_chr2
1968	0	153086344	chr2	1968_chr2
1969	0	153222305	chr2	1969_chr2
1969	0	153222306	chr2	1969_chr2
1969	0	153222306	chr2	1969_chr2
1969	0	153222307	chr2	1969_chr2
1969	0	153222307	chr2	1969_chr2
1969	0	153222308	chr2	1969_chr2
1969	0	153222308	chr2	1969_chr2
1969	0	153222309	chr2	1969_chr2
1969	0	153222309	chr2	1969_chr2
1969	0	153222310	chr2	1969_chr2
1969	0	153222310	chr2	1969_chr2
1969	0	153222311	chr2	1969_chr2
1969	0	153222311	chr2	1969_chr2
1969	0	153222312	chr2	1969_chr2
1970	0	153341243	chr2	1970_chr2
1971	0	153347082	chr2	1971_chr2
1972	0	153357848	chr2	1972_chr2
1973	0	153404686	chr2	1973_chr2
1974	0	153864627	chr2	1974_chr2
1974	0	153864633	chr2	1974_chr2
1975	0	153988976	chr2	1975_chr2
1976	0	154073218	chr2	1976_chr2
1977	0	154081869	chr2	1977_chr2
1978	0	154187090	chr2	1978_chr2
1979	0	154273042	chr2	1979_chr2
1980	0	154280934	chr2	1980_chr2
1981	0	154342886	chr2	1981_chr2
1982	0	154380688	chr2	1982_chr2
1983	0	154560176	chr2	1983_chr2
1984	0	154565450	chr2	1984_chr2
1985	0	154736378	chr2	1985_chr2
1986	0	154785708	chr2	1986_chr2
1987	0	154806803	chr2	1987_chr2
1988	0	154836208	chr2	1988_chr2
1988	0	154836208	chr2	1988_chr2
1989	0	154857881	chr2	1989_chr2
1990	0	154943030	chr2	1990_chr2
1991	0	154969506	chr2	1991_chr2
1992	0	155043663	chr2	1992_chr2
1993	0	155124054	chr2	1993_chr2
1994	0	155263828	chr2	1994_chr2
1994	0	155263968	chr2	1994_chr2
1994	0	155264025	chr2	1994_chr2
1995	0	155311205	chr2	1995_chr2
1995	0	155311647	chr2	1995_chr2
1995	0	155312431	chr2	1995_chr2
1995	0	155312471	chr2	1995_chr2
1995	0	155313106	chr2	1995_chr2
1995	0	155313584	chr2	1995_chr2
1995	0	155314087	chr2	1995_chr2
1996	0	155386780	chr2	1996_chr2
1997	0	155466514	chr2	1997_chr2
1997	0	155466515	chr2	1997_chr2
